3.938m,113.101602m,113.268495m
3.953m,113.132596m,113.684833m
3.969m,113.184452m,114.139616m
3.984m,113.216639m,114.587247m
4.000m,113.261938m,115.077794m
4.016m,113.333166m,115.690827m
4.031m,113.402903m,116.221607m
4.047m,113.456547m,116.708577m
4.063m,113.513172m,117.195547m
4.078m,113.572478m,117.645562m
4.094m,113.67172m,118.114948m
4.109m,113.75308m,118.52175m
4.125m,113.840997m,118.815005m
4.141m,113.927424m,119.077265m
4.156m,113.967657m,119.247735m
4.172m,114.046931m,119.363368m
4.188m,114.136934m,119.520724m
4.203m,114.23707m,119.643211m
4.219m,114.308596m,119.633377m
4.234m,114.380717m,119.529068m
4.250m,114.477277m,119.507313m
4.266m,114.549994m,119.383037m
4.281m,114.656091m,119.169056m
4.297m,114.740133m,118.955672m
4.313m,114.820302m,118.65437m
4.328m,114.928484m,118.460953m
4.344m,115.014613m,118.169188m
4.359m,115.116835m,117.780864m
4.375m,115.220845m,117.489994m
4.391m,115.318m,117.163658m
4.406m,115.406513m,116.854906m
4.422m,115.492344m,116.479099m
4.438m,115.595758m,116.070807m
4.453m,115.694106m,115.758181m
4.469m,115.779042m,115.392208m
4.484m,115.84878m,114.984214m
4.500m,115.939081m,114.649534m
4.516m,116.002858m,114.336908m
4.531m,116.040707m,114.007294m
4.547m,116.116405m,113.674402m
4.562m,116.173327m,113.470256m
4.578m,116.241872m,113.358796m
4.594m,116.307735m,113.127828m
4.609m,116.334856m,112.982392m
4.625m,116.401613m,112.984776m
4.641m,116.467476m,113.040209m
4.656m,116.525888m,113.121569m
4.672m,116.57536m,113.141239m
4.687m,116.586685m,113.190711m
4.703m,116.604269m,113.225579m
4.719m,116.666555m,113.500059m
4.734m,116.798282m,114.130378m
4.750m,116.894543m,114.706755m
4.766m,116.98544m,115.249157m
4.781m,117.111206m,115.813613m
4.797m,117.170513m,116.221011m
4.812m,117.199719m,116.426945m
4.828m,117.217898m,116.621554m
4.844m,117.23578m,116.992593m
4.859m,117.305219m,117.440224m
4.875m,117.350817m,117.857456m
4.891m,117.392838m,118.251741m
4.906m,117.482245m,118.56705m
4.922m,117.494762m,118.742287m
4.938m,117.46347m,118.751228m
4.953m,117.455423m,118.733644m
4.969m,117.438138m,118.785501m
4.984m,117.410123m,118.813813m
5.000m,117.416382m,118.812919m
5.016m,117.402673m,118.730962m
5.031m,117.371082m,118.564665m
5.047m,117.31714m,118.288994m
5.063m,117.213428m,117.892027m
5.078m,117.151439m,117.494464m
5.094m,117.059648m,117.120445m
5.109m,116.992891m,116.736591m
5.125m,116.917789m,116.389394m
5.141m,116.806924m,116.013885m
5.156m,116.715431m,115.563869m
5.172m,116.613209m,115.16273m
5.188m,116.500556m,114.731193m
5.203m,116.357207m,114.361644m
5.219m,116.266906m,114.076436m
5.234m,116.147399m,113.770068m
5.250m,115.997791m,113.512874m
5.266m,115.885437m,113.226771m
5.281m,115.735829m,112.950504m
5.297m,115.555227m,112.681985m
5.313m,115.373135m,112.416744m
5.328m,115.208328m,112.231374m
5.344m,115.028918m,112.038851m
5.359m,114.865601m,111.935139m
5.375m,114.704967m,111.908913m
5.391m,114.514828m,111.838579m
5.406m,114.350915m,111.874342m
5.422m,114.178658m,111.920536m
5.438m,113.988817m,111.964941m
5.453m,113.826692m,112.174153m
5.469m,113.669038m,112.414062m
5.484m,113.514662m,112.710297m
5.500m,113.35969m,113.039911m
5.516m,113.229752m,113.390386m
5.531m,113.113523m,113.87378m
5.547m,112.968385m,114.293098m
5.562m,112.867653m,114.748776m
5.578m,112.785101m,115.344822m
5.594m,112.725794m,115.95577m
5.609m,112.651885m,116.637051m
5.625m,112.59526m,117.285848m
5.641m,112.592578m,117.985904m
5.656m,112.582147m,118.712783m
5.672m,112.560689m,119.258761m
5.687m,112.535059m,119.82888m
5.703m,112.579763m,120.37307m
5.719m,112.580657m,120.83292m
5.734m,112.600923m,121.321976m
5.750m,112.689435m,121.765137m
5.766m,112.731159m,122.154057m
5.781m,112.774372m,122.36625m
5.797m,112.82295m,122.462511m
5.812m,112.892091m,122.512877m
5.828m,112.950206m,122.410357m
5.844m,112.986863m,122.197866m
5.859m,113.019049m,121.876597m
5.875m,113.042891m,121.49483m
5.891m,113.081634m,121.000409m
5.906m,113.07776m,120.334923m
5.922m,113.076866m,119.599402m
5.938m,113.114119m,118.801594m
5.953m,113.102198m,117.954314m
5.969m,113.105178m,117.05935m
5.984m,113.116801m,116.111338m
6.000m,113.121867m,115.209818m
6.016m,113.121569m,114.299059m
6.031m,113.064647m,113.351941m
6.047m,113.036335m,112.416148m
6.063m,113.013685m,111.46307m
6.078m,112.980306m,110.613406m
6.094m,112.937987m,109.846294m
6.109m,112.889111m,109.133422m
6.125m,112.858415m,108.561516m
6.141m,112.807453m,108.049512m
6.156m,112.764835m,107.605159m
6.172m,112.720728m,107.263029m
6.188m,112.676322m,107.02759m
6.203m,112.62238m,106.935501m
6.219m,112.570524m,106.924474m
6.234m,112.518966m,107.057989m
6.250m,112.471879m,107.345581m
6.266m,112.441778m,107.674301m
6.281m,112.394691m,108.124018m
6.297m,112.373531m,108.66493m
6.313m,112.320185m,109.274387m
6.328m,112.249851m,109.958649m
6.344m,112.210214m,110.655427m
6.359m,112.172663m,111.482143m
6.375m,112.155974m,112.375021m
6.391m,112.148225m,113.244653m
6.406m,112.125576m,114.136338m
6.422m,112.103522m,115.074813m
6.438m,112.104118m,116.005242m
6.453m,112.090111m,116.836727m
6.469m,112.091005m,117.663145m
6.484m,112.113059m,118.513405m
6.500m,112.130642m,119.292736m
6.516m,112.146139m,119.950473m
6.531m,112.175345m,120.568275m
6.547m,112.227798m,121.102631m
6.562m,112.248957m,121.516585m
6.578m,112.279058m,121.845901m
6.594m,112.327933m,122.108757m
6.609m,112.400055m,122.333169m
6.625m,112.483799m,122.420788m
6.641m,112.534761m,122.444928m
6.656m,112.59377m,122.357607m
6.672m,112.676919m,122.136772m
6.687m,112.770498m,121.845305m
6.703m,112.836957m,121.47069m
6.719m,112.930536m,121.06359m
6.734m,113.0566m,120.526254m
6.750m,113.147497m,119.989514m
6.766m,113.259554m,119.502842m
6.781m,113.397837m,118.87759m
6.797m,113.501251m,118.1674m
6.812m,113.616884m,117.430985m
6.828m,113.757551m,116.745234m
6.844m,113.861561m,116.096735m
6.859m,113.992691m,115.381181m
6.875m,114.13902m,114.785731m
6.891m,114.275217m,114.252567m
6.906m,114.434659m,113.634765m
6.922m,114.564002m,113.132596m
6.938m,114.720762m,112.701356m
6.953m,114.877224m,112.288296m
6.969m,114.97587m,111.924112m
6.984m,115.113854m,111.561716m
7.000m,115.257204m,111.256838m
7.016m,115.363896m,111.019611m
7.031m,115.482211m,110.908151m
7.047m,115.617812m,110.865831m
7.063m,115.723908m,110.826492m
7.078m,115.843117m,110.904872m
7.094m,115.965605m,111.024976m
7.109m,116.06276m,111.217201m
7.125m,116.177797m,111.512542m
7.141m,116.26184m,111.768842m
7.156m,116.367638m,112.142265m
7.172m,116.458833m,112.571716m
7.188m,116.545558m,112.985075m
7.203m,116.638541m,113.520324m
7.219m,116.693377m,113.984346m
7.234m,116.786361m,114.444494m
7.250m,116.872489m,115.004182m
7.266m,116.952658m,115.560293m
7.281m,117.01256m,116.119683m
7.297m,117.10465m,116.603076m
7.313m,117.181838m,117.121935m
7.328m,117.202997m,117.614567m
7.344m,117.268562m,117.915869m
7.359m,117.297173m,118.233562m
7.375m,117.349923m,118.583739m
7.391m,117.402673m,118.908584m
7.406m,117.4137m,119.16995m
7.422m,117.481053m,119.339228m
7.438m,117.512047m,119.520724m
7.453m,117.543042m,119.571686m
7.469m,117.543042m,119.518936m
7.484m,117.507279m,119.402707m
7.500m,117.540359m,119.197965m
7.516m,117.530227m,118.989944m
7.531m,117.519796m,118.705928m
7.547m,117.518008m,118.449926m
7.562m,117.4891m,118.124187m
7.578m,117.475986m,117.676258m
7.594m,117.435455m,117.247105m
7.609m,117.379129m,116.769373m
7.625m,117.336512m,116.284192m
7.641m,117.278993m,115.799904m
7.656m,117.215216m,115.2426m
7.672m,117.164254m,114.72851m
7.687m,117.098689m,114.282668m
7.703m,117.044449m,113.846958m
7.719m,116.992295m,113.497972m
7.734m,116.950274m,113.166869m
7.750m,116.913617m,112.931728m
7.766m,116.863847m,112.79881m
7.781m,116.854608m,112.698674m
7.797m,116.83166m,112.642646m
7.812m,116.789937m,112.572014m
7.828m,116.785467m,112.71745m
7.844m,116.809607m,112.983286m
7.859m,116.833746m,113.273859m
7.875m,116.8558m,113.754272m
7.891m,116.933286m,114.23707m
7.906m,116.999447m,114.752054m
7.922m,117.051303m,115.338564m
7.938m,117.116868m,115.884542m
7.953m,117.187798m,116.454065m
7.969m,117.26886m,117.022991m
7.984m,117.357373m,117.679834m
8.000m,117.462873m,118.338168m
8.016m,117.543638m,118.898153m
8.031m,117.652118m,119.463801m
8.047m,117.714107m,119.871497m
8.063m,117.773712m,120.247602m
8.078m,117.841363m,120.557249m
8.094m,117.866695m,120.660067m
8.109m,117.93077m,120.770037m
8.125m,117.943585m,120.745003m
8.141m,117.971003m,120.634735m
8.156m,118.00915m,120.52387m
8.172m,118.00915m,120.280087m
8.188m,118.026733m,120.026767m
8.203m,118.010938m,119.681954m
8.219m,117.993951m,119.216144m
8.234m,117.993057m,118.737817m
8.250m,117.956102m,118.162632m
8.266m,117.903948m,117.602646m
8.281m,117.83123m,116.989315m
8.297m,117.754042m,116.258562m
8.313m,117.691755m,115.607679m
8.328m,117.597878m,114.943087m
8.344m,117.484927m,114.257634m
8.359m,117.363036m,113.595724m
8.375m,117.292702m,112.985075m
8.391m,117.212236m,112.480819m
8.406m,117.088258m,112.029612m
8.422m,116.971135m,111.659765m
8.438m,116.83017m,111.336708m
8.453m,116.744041m,111.043453m
8.469m,116.618872m,110.832155m
8.484m,116.46539m,110.714138m
8.500m,116.355121m,110.690892m
8.516m,116.188824m,110.779405m
8.531m,116.074085m,110.899806m
8.547m,115.966797m,111.104548m
8.563m,115.798414m,111.408234m
8.578m,115.687847m,111.711919m
8.594m,115.562379m,112.087429m
8.609m,115.410686m,112.425685m
8.625m,115.246177m,112.845898m
8.641m,115.092993m,113.320947m
8.656m,114.955008m,113.773942m
8.672m,114.789605m,114.361942m
8.688m,114.67278m,114.840865m
8.703m,114.509165m,115.346909m
8.719m,114.350319m,115.887523m
8.734m,114.220381m,116.330087m
8.750m,114.07733m,116.844773m
8.766m,113.957226m,117.30969m
8.781m,113.792717m,117.766857m
8.797m,113.65056m,118.166506m
8.813m,113.550127m,118.532479m
8.828m,113.439262m,118.974745m
8.844m,113.306642m,119.228661m
8.859m,113.214254m,119.462013m
8.875m,113.128126m,119.759142m
8.891m,113.017261m,119.878948m
8.906m,112.939775m,119.982064m
8.922m,112.859011m,120.098293m
8.938m,112.778842m,120.176971m
8.953m,112.712383m,120.142996m
8.969m,112.637877m,119.999647m
8.984m,112.550855m,119.861662m
9.000m,112.501085m,119.633973m
9.016m,112.474859m,119.382739m
9.031m,112.41436m,119.090974m
9.047m,112.372935m,118.75242m
9.062m,112.366974m,118.421018m
9.078m,112.350583m,117.966235m
9.094m,112.304687m,117.457211m
9.109m,112.264156m,116.994381m
9.125m,112.242401m,116.44125m
9.141m,112.197697m,115.85325m
9.156m,112.173557m,115.315914m
9.172m,112.128258m,114.736259m
9.187m,112.087727m,114.189088m
9.203m,112.106502m,113.733709m
9.219m,112.08415m,113.295317m
9.234m,112.054646m,112.817585m
9.250m,112.033188m,112.4385m
9.266m,112.041533m,112.194419m
9.281m,112.065971m,111.989677m
9.297m,112.085342m,111.869276m
9.312m,112.135708m,111.791193m
9.328m,112.15955m,111.754239m
9.344m,112.193525m,111.833215m
9.359m,112.245083m,111.917555m
9.375m,112.275779m,112.040341m
9.391m,112.323761m,112.327635m
9.406m,112.407207m,112.618208m
9.422m,112.482905m,112.943053m
9.437m,112.542212m,113.348067m
9.453m,112.62387m,113.754272m
9.469m,112.714171m,114.186704m
9.484m,112.808645m,114.590824m
9.500m,112.894475m,115.03458m
9.516m,112.963915m,115.464628m
9.531m,113.040209m,115.867555m
9.547m,113.124549m,116.286874m
9.562m,113.199055m,116.607249m
9.578m,113.285482m,116.928816m
9.594m,113.366842m,117.257833m
9.609m,113.437772m,117.490292m
9.625m,113.528967m,117.717981m
9.641m,113.62642m,117.982328m
9.656m,113.732815m,118.238032m
9.672m,113.820434m,118.417442m
9.687m,113.916993m,118.424892m
9.703m,114.000738m,118.466914m
9.719m,114.096999m,118.536055m
9.734m,114.223659m,118.511021m
9.750m,114.301741m,118.470192m
9.766m,114.420354m,118.386149m
9.781m,114.52347m,118.317008m
9.797m,114.594102m,118.106306m
9.813m,114.700198m,117.903054m
9.828m,114.788711m,117.798746m
9.844m,114.893913m,117.525458m
9.859m,114.995241m,117.301941m
9.875m,115.113854m,117.172599m
9.891m,115.234256m,116.915107m
9.906m,115.282238m,116.575658m
9.922m,115.377307m,116.289258m
9.938m,115.498006m,116.108656m
9.953m,115.585923m,115.92418m
9.969m,115.714371m,115.682185m
9.984m,115.810931m,115.498006m
10.000m,115.895569m,115.275979m
10.016m,115.969181m,115.018785m
10.031m,116.029084m,114.82209m
10.047m,116.105974m,114.608407m
10.063m,116.166472m,114.443898m
10.078m,116.261244m,114.301741m
10.094m,116.280019m,114.116073m
10.109m,116.323233m,114.021897m
10.125m,116.407275m,113.984346m
10.141m,116.405189m,113.965869m
10.156m,116.4639m,114.072263m
10.172m,116.540194m,114.209652m
10.188m,116.595328m,114.383698m
10.203m,116.675198m,114.569962m
10.219m,116.738081m,114.703178m
10.234m,116.742253m,114.764273m
10.250m,116.737783m,114.800334m
10.266m,116.735399m,114.908218m
10.281m,116.740167m,114.981532m
10.297m,116.779208m,115.168989m
10.313m,116.788149m,115.480721m
10.328m,116.789043m,115.688145m
10.344m,116.791725m,115.855336m
10.359m,116.786659m,116.050243m
10.375m,116.780698m,116.235614m
10.391m,116.747618m,116.403699m
10.406m,116.715133m,116.580427m
10.422m,116.699934m,116.761625m
10.438m,116.645396m,116.897225m
10.453m,116.59503m,116.955936m
10.469m,116.529167m,116.896629m
10.484m,116.420686m,116.80156m
10.500m,116.347075m,116.817951m
10.516m,116.278529m,116.816759m
10.531m,116.246939m,116.806626m
10.547m,116.198659m,116.87845m
10.563m,116.114616m,116.867423m
10.578m,116.051733m,116.830468m
10.594m,115.972757m,116.781294m
10.609m,115.898252m,116.652548m
10.625m,115.810037m,116.533637m
10.641m,115.727782m,116.403103m
10.656m,115.640163m,116.320848m
10.672m,115.533769m,116.205513m
10.688m,115.406811m,115.919411m
10.703m,115.250051m,115.610659m
10.719m,115.090907m,115.203559m
10.734m,114.880502m,114.73m
10.750m,114.652514m,114.258528m
10.766m,114.430487m,113.738775m
10.781m,114.222467m,113.351047m
10.797m,114.02607m,112.945735m
10.813m,113.80434m,112.574697m
10.828m,113.597512m,112.330317m
10.844m,113.400221m,112.057924m
10.859m,113.211572m,111.90027m
10.875m,113.039911m,111.80222m
10.891m,112.862289m,111.77659m
10.906m,112.695694m,111.863613m
10.922m,112.579763m,112.031996m
10.938m,112.468898m,112.288594m
10.953m,112.359524m,112.584233m
10.969m,112.272799m,112.985969m
10.984m,112.217069m,113.490522m
11.000m,112.164617m,114.055276m
11.016m,112.086833m,114.638805m
11.031m,112.085938m,115.234256m
11.047m,112.061203m,115.825832m
11.062m,111.991763m,116.389394m
11.078m,111.995041m,116.90706m
11.094m,111.998022m,117.498338m
11.109m,112.010837m,118.120015m
11.125m,112.02991m,118.643045m
11.141m,112.06001m,119.200349m
11.156m,112.122893m,119.722784m
11.172m,112.166107m,120.190978m
11.187m,112.216175m,120.555162m
11.203m,112.290084m,120.86153m
11.219m,112.394392m,121.222436m
11.234m,112.501681m,121.455193m
11.250m,112.605989m,121.597052m
11.266m,112.701356m,121.703446m
11.281m,112.831891m,121.692717m
11.297m,112.974048m,121.602714m
11.312m,113.057792m,121.431947m
11.328m,113.216341m,121.19621m
11.344m,113.344193m,120.874047m
11.359m,113.444626m,120.448768m
11.375m,113.606453m,120.034516m
11.391m,113.734603m,119.509101m
11.406m,113.85709m,118.904114m
11.422m,113.968253m,118.310153m
11.437m,114.077628m,117.667615m
11.453m,114.205182m,117.02925m
11.469m,114.34108m,116.328597m
11.484m,114.447474m,115.634203m
11.500m,114.54463m,114.968717m
11.516m,114.668012m,114.281774m
11.531m,114.790499m,113.648474m
11.547m,114.884675m,113.0566m
11.562m,114.9863m,112.504065m
11.578m,115.098059m,112.009346m
11.594m,115.198195m,111.583173m
11.609m,115.314722m,111.242533m
11.625m,115.412176m,110.954046m
11.641m,115.505755m,110.701323m
11.656m,115.613639m,110.557675m
11.672m,115.713179m,110.48913m
11.687m,115.778148m,110.424161m
11.703m,115.825236m,110.373497m
11.719m,115.899146m,110.445023m
11.734m,115.984678m,110.657811m
11.750m,116.037726m,110.895634m
11.766m,116.097033m,111.264586m
11.781m,116.20611m,111.795664m
11.797m,116.288662m,112.327337m
11.813m,116.333961m,112.757087m
11.828m,116.384029m,113.18773m
11.844m,116.434693m,113.716722m
11.859m,116.453767m,114.218593m
11.875m,116.481781m,114.718378m
11.891m,116.52559m,115.272403m
11.906m,116.536319m,115.767717m
11.922m,116.574168m,116.310418m
11.938m,116.567016m,116.842389m
11.953m,116.531551m,117.230117m
11.969m,116.550326m,117.641389m
11.984m,116.557777m,118.031502m
12.000m,116.563141m,118.421912m
12.016m,116.54377m,118.779242m
12.031m,116.553605m,119.069219m
12.047m,116.571784m,119.419396m
12.063m,116.550028m,119.676888m
12.078m,116.54377m,119.7806m
12.094m,116.548836m,119.873285m
12.109m,116.574168m,119.988024m
12.125m,116.563141m,120.036602m
12.141m,116.539001m,119.974017m
12.156m,116.538703m,119.862556m
12.172m,116.534233m,119.788349m
12.188m,116.519928m,119.594634m
12.203m,116.507113m,119.307339m
12.219m,116.497576m,119.070113m
12.234m,116.477907m,118.696988m
12.250m,116.457343m,118.290186m
12.266m,116.41711m,117.912591m
12.281m,116.370022m,117.498636m
12.297m,116.347373m,117.111802m
12.313m,116.319954m,116.623044m
12.328m,116.259754m,116.105974m
12.344m,116.203427m,115.573704m
12.359m,116.134882m,115.004182m
12.375m,116.054118m,114.517212m
12.391m,116.004944m,114.037097m
12.406m,115.944743m,113.670826m
12.422m,115.867853m,113.289356m
12.438m,115.762651m,112.804472m
12.453m,115.642846m,112.4385m
12.469m,115.608275m,112.170875m
12.484m,115.51559m,112.014413m
12.500m,115.404129m,111.858845m
12.516m,115.356743m,111.691654m
12.531m,115.243495m,111.680329m
12.547m,115.171671m,111.766458m
12.563m,115.085244m,111.852884m
12.578m,114.974976m,111.874342m
12.594m,114.886761m,111.969709m
12.609m,114.796162m,112.229586m
12.625m,114.740729m,112.481415m
12.641m,114.636421m,112.755597m
12.656m,114.542246m,113.088787m
12.672m,114.459693m,113.385618m
12.688m,114.347041m,113.66725m
12.703m,114.268959m,114.019513m
12.719m,114.149451m,114.415586m
12.734m,114.035308m,114.795566m
12.750m,113.952756m,115.146935m
12.766m,113.849044m,115.530491m
12.781m,113.775134m,115.911961m
12.797m,113.694668m,116.216838m
12.813m,113.607049m,116.62215m
