2.188m,115.782022m,115.70394m
2.203m,115.813911m,116.094351m
2.219m,115.815997m,116.438866m
2.234m,115.84878m,116.805732m
2.250m,115.865469m,117.195547m
2.266m,115.829706m,117.529929m
2.281m,115.861297m,117.771924m
2.297m,115.842223m,118.029714m
2.312m,115.806758m,118.227005m
2.328m,115.816295m,118.3635m
2.344m,115.793645m,118.447244m
2.359m,115.789473m,118.460655m
2.375m,115.773082m,118.455589m
2.391m,115.767717m,118.358731m
2.406m,115.757883m,118.190944m
2.422m,115.714669m,118.010044m
2.437m,115.665793m,117.828548m
2.453m,115.608573m,117.611587m
2.469m,115.612447m,117.24323m
2.484m,115.621686m,116.771162m
2.500m,115.628541m,116.236508m
2.516m,115.702748m,115.565956m
2.531m,115.743577m,114.835799m
2.547m,115.75073m,114.263594m
2.563m,115.751028m,113.809705m
2.578m,115.70394m,113.370419m
2.594m,115.69947m,112.981498m
2.609m,115.676224m,112.611055m
2.625m,115.630627m,112.252235m
2.641m,115.658939m,111.807585m
2.656m,115.648508m,111.503303m
2.672m,115.611255m,111.349225m
2.688m,115.584135m,111.195743m
2.703m,115.534663m,111.199021m
2.719m,115.488172m,111.209452m
2.734m,115.446448m,111.266077m
2.750m,115.403235m,111.371875m
2.766m,115.377009m,111.506581m
2.781m,115.316808m,111.719072m
2.797m,115.247965m,111.99832m
2.812m,115.186572m,112.428069m
2.828m,115.061402m,112.876892m
2.844m,114.982724m,113.344789m
2.859m,114.889741m,113.825202m
2.875m,114.795864m,114.319623m
2.891m,114.737749m,114.809871m
2.906m,114.624798m,115.262568m
2.922m,114.542246m,115.77338m
2.938m,114.43913m,116.278529m
2.953m,114.333034m,116.768479m
2.969m,114.23707m,117.174983m
2.984m,114.140511m,117.538571m
3.000m,114.06064m,117.882788m
3.016m,113.959908m,118.177235m
3.031m,113.880932m,118.488073m
3.047m,113.765895m,118.768811m
3.063m,113.648176m,119.031668m
3.078m,113.555193m,119.193792m
3.094m,113.474429m,119.302869m
3.109m,113.38979m,119.386911m
3.125m,113.255084m,119.365156m
3.141m,113.177598m,119.34042m
3.156m,113.070905m,119.293928m
3.172m,112.917423m,119.201839m
3.188m,112.810731m,119.063258m
3.203m,112.712085m,118.851364m
3.219m,112.611055m,118.567944m
3.234m,112.524629m,118.223429m
3.250m,112.449229m,117.809474m
3.266m,112.381279m,117.286444m
3.281m,112.351775m,116.741359m
3.297m,112.285018m,116.222203m
3.312m,112.212598m,115.668476m
3.328m,112.174153m,115.064383m
3.344m,112.195313m,114.371181m
3.359m,112.259686m,113.653839m
3.375m,112.281144m,112.993717m
3.391m,112.35863m,112.271607m
3.406m,112.430453m,111.56857m
3.422m,112.482905m,110.968649m
3.438m,112.59377m,110.408664m
3.453m,112.654567m,109.951794m
3.469m,112.769902m,109.511018m
3.484m,112.910569m,109.131932m
3.500m,112.982988m,108.911991m
3.516m,113.118291m,108.739436m
3.531m,113.229752m,108.715892m
3.547m,113.328695m,108.84583m
3.563m,113.44552m,109.067559m
3.578m,113.505721m,109.430552m
3.594m,113.597214m,109.860003m
3.609m,113.689601m,110.399127m
3.625m,113.734305m,111.058652m
3.641m,113.816559m,111.766756m
3.656m,113.886893m,112.538338m
3.672m,113.935769m,113.382936m
3.688m,113.980472m,114.260316m
3.703m,114.028752m,115.160644m
3.719m,114.093721m,116.096139m
3.734m,114.096403m,116.994381m
3.750m,114.152133m,117.874146m
3.766m,114.190578m,118.783116m
3.781m,114.187896m,119.614303m
3.797m,114.239752m,120.355785m
3.812m,114.239454m,121.052861m
3.828m,114.268959m,121.697485m
3.844m,114.268064m,122.277141m
3.859m,114.234686m,122.75964m
3.875m,114.265084m,123.14111m
3.891m,114.235878m,123.404264m
3.906m,114.220083m,123.577416m
3.922m,114.21293m,123.646259m
3.938m,114.159882m,123.607516m
3.953m,114.154518m,123.457313m
3.969m,114.113092m,123.1879m
3.984m,114.088655m,122.811794m
4.000m,114.071071m,122.348368m
4.016m,114.011765m,121.867061m
4.031m,113.986135m,121.272504m
4.047m,113.939047m,120.600164m
4.063m,113.895833m,119.907856m
4.078m,113.859475m,119.127333m
4.094m,113.823414m,118.287206m
4.109m,113.777816m,117.438436m
4.125m,113.74265m,116.611719m
4.141m,113.729239m,115.726888m
4.156m,113.690794m,114.865601m
4.172m,113.649666m,114.082396m
4.188m,113.650858m,113.270283m
4.203m,113.623142m,112.503171m
4.219m,113.565028m,111.799836m
4.234m,113.562346m,111.15998m
4.250m,113.538802m,110.608339m
4.266m,113.537312m,110.105574m
4.281m,113.526881m,109.690726m
4.297m,113.49082m,109.343231m
4.313m,113.487244m,109.133422m
4.328m,113.440454m,109.026134m
4.344m,113.447607m,108.934939m
4.359m,113.475919m,108.959079m
4.375m,113.448799m,109.02971m
4.391m,113.464594m,109.226406m
4.406m,113.465786m,109.508932m
4.422m,113.472641m,109.79265m
4.438m,113.489926m,110.236704m
4.453m,113.481879m,110.756755m
4.469m,113.513768m,111.251473m
4.484m,113.516152m,111.823678m
4.500m,113.539696m,112.436116m
4.516m,113.580227m,113.018751m
4.531m,113.596618m,113.64907m
4.547m,113.623738m,114.313662m
4.562m,113.623738m,114.988387m
4.578m,113.664567m,115.59099m
4.594m,113.718212m,116.156638m
4.609m,113.74265m,116.773248m
4.625m,113.786459m,117.284954m
4.641m,113.835633m,117.663443m
4.656m,113.883018m,118.068457m
4.672m,113.919079m,118.478835m
4.687m,113.945305m,118.765235m
4.703m,114.004314m,118.980706m
4.719m,114.038885m,119.18813m
4.734m,114.067793m,119.359195m
4.750m,114.117265m,119.460523m
4.766m,114.145577m,119.44741m
4.781m,114.224851m,119.343996m
4.797m,114.251971m,119.254589m
4.812m,114.257336m,119.11869m
4.828m,114.308298m,118.912756m
4.844m,114.310384m,118.688345m
4.859m,114.348829m,118.333101m
4.875m,114.395916m,117.948949m
4.891m,114.431977m,117.565095m
4.906m,114.490092m,117.112696m
4.922m,114.510953m,116.615593m
4.938m,114.5491m,116.090477m
4.953m,114.577413m,115.623474m
4.969m,114.562511m,115.112066m
4.984m,114.589632m,114.593506m
5.000m,114.596784m,114.117861m
5.016m,114.596486m,113.616586m
5.031m,114.625394m,113.172829m
5.047m,114.635825m,112.777352m
5.063m,114.629269m,112.433434m
5.078m,114.630759m,112.158358m
5.094m,114.62599m,111.856163m
5.109m,114.58993m,111.622512m
5.125m,114.601254m,111.483634m
5.141m,114.605129m,111.339688m
5.156m,114.563406m,111.276507m
5.172m,114.537179m,111.280978m
5.188m,114.526153m,111.305118m
5.203m,114.499629m,111.369193m
5.219m,114.448667m,111.540854m
5.234m,114.393234m,111.795068m
5.250m,114.33363m,112.059712m
5.266m,114.287734m,112.370253m
5.281m,114.230812m,112.692118m
5.297m,114.163458m,113.049448m
5.313m,114.109814m,113.448799m
5.328m,114.053488m,113.839507m
5.344m,113.984942m,114.251077m
5.359m,113.912225m,114.697218m
5.375m,113.830268m,115.135014m
5.391m,113.736689m,115.570724m
5.406m,113.641918m,116.015375m
5.422m,113.561153m,116.406381m
5.438m,113.480389m,116.74881m
5.453m,113.396943m,117.032826m
5.469m,113.31439m,117.229521m
5.484m,113.267601m,117.385387m
5.500m,113.225281m,117.487907m
5.516m,113.133192m,117.502809m
5.531m,113.125741m,117.413104m
5.547m,113.10041m,117.2629m
5.562m,113.033056m,117.102563m
5.578m,113.035142m,116.865337m
5.594m,113.038421m,116.487741m
5.609m,113.041997m,116.035342m
5.625m,113.076866m,115.545988m
5.641m,113.129616m,114.963353m
5.656m,113.181174m,114.341676m
5.672m,113.245249m,113.730133m
5.687m,113.277435m,113.084614m
5.703m,113.350153m,112.475157m
5.719m,113.408566m,111.901164m
5.734m,113.465488m,111.318529m
5.750m,113.560259m,110.818744m
5.766m,113.601983m,110.338926m
5.781m,113.690495m,109.92974m
5.797m,113.711059m,109.702349m
5.812m,113.766789m,109.4684m
5.828m,113.870203m,109.354556m
5.844m,113.841295m,109.450221m
5.859m,113.877952m,109.544694m
5.875m,113.896728m,109.780431m
5.891m,113.884211m,110.110044m
5.906m,113.895535m,110.482574m
5.922m,113.874078m,110.957325m
5.938m,113.894343m,111.407638m
5.953m,113.873184m,111.928284m
5.969m,113.872588m,112.482607m
5.984m,113.883615m,113.026202m
6.000m,113.865733m,113.599002m
6.016m,113.865733m,114.151835m
6.031m,113.85262m,114.740431m
6.047m,113.868415m,115.358233m
6.063m,113.857388m,115.967989m
6.078m,113.826096m,116.553605m
6.094m,113.819242m,117.05488m
6.109m,113.812089m,117.546022m
6.125m,113.796294m,118.031204m
6.141m,113.771558m,118.437707m
6.156m,113.746226m,118.763149m
6.172m,113.743842m,119.03137m
6.188m,113.726556m,119.301975m
6.203m,113.692284m,119.487941m
6.219m,113.695264m,119.552612m
6.234m,113.688409m,119.547844m
6.250m,113.691986m,119.47453m
6.266m,113.701224m,119.314492m
6.281m,113.697648m,119.116902m
6.297m,113.703609m,118.880272m
6.313m,113.703609m,118.566155m
6.328m,113.706589m,118.205547m
6.344m,113.725364m,117.793083m
6.359m,113.740265m,117.389858m
6.375m,113.734603m,116.946995m
6.391m,113.754869m,116.476417m
6.406m,113.76828m,116.001964m
6.422m,113.757849m,115.529895m
6.438m,113.753676m,115.086138m
6.453m,113.756955m,114.642084m
6.469m,113.762319m,114.280879m
6.484m,113.752484m,113.924444m
6.500m,113.762319m,113.557577m
6.516m,113.738477m,113.253891m
6.531m,113.714337m,113.001466m
6.547m,113.736093m,112.769008m
6.562m,113.72m,112.532377m
6.578m,113.74712m,112.330317m
6.594m,113.77871m,112.184584m
6.609m,113.75308m,112.080872m
6.625m,113.763511m,112.015009m
6.641m,113.785565m,111.980438m
6.656m,113.819838m,111.943483m
6.672m,113.852322m,111.957192m
6.687m,113.883018m,112.043917m
6.703m,113.90239m,112.20336m
6.719m,113.914013m,112.3631m
6.734m,113.966167m,112.517476m
6.750m,114.016235m,112.730265m
6.766m,114.047527m,112.963915m
6.781m,114.076734m,113.26611m
6.797m,114.123523m,113.517642m
6.812m,114.16465m,113.77871m
6.828m,114.189684m,114.15869m
6.844m,114.233196m,114.493668m
6.859m,114.272833m,114.851892m
6.875m,114.288032m,115.218461m
6.891m,114.31694m,115.602612m
6.906m,114.330351m,116.042197m
6.922m,114.352703m,116.426945m
6.938m,114.379823m,116.852224m
6.953m,114.355385m,117.274523m
6.969m,114.405155m,117.609799m
6.984m,114.424229m,117.913187m
7.000m,114.395618m,118.192136m
7.016m,114.451945m,118.377507m
7.031m,114.441216m,118.506551m
7.047m,114.450157m,118.613243m
7.063m,114.508271m,118.644238m
7.078m,114.503503m,118.651688m
7.094m,114.509165m,118.56854m
7.109m,114.509165m,118.478835m
7.125m,114.514828m,118.362904m
7.141m,114.53867m,118.114948m
7.156m,114.550591m,117.866695m
7.172m,114.589334m,117.550194m
7.188m,114.605129m,117.166042m
7.203m,114.618242m,116.789043m
7.219m,114.676058m,116.347671m
7.234m,114.684999m,115.894079m
7.250m,114.70437m,115.490556m
7.266m,114.733279m,115.073919m
7.281m,114.737153m,114.655197m
7.297m,114.752054m,114.282668m
7.313m,114.74371m,113.913119m
7.328m,114.751756m,113.562644m
7.344m,114.729106m,113.246143m
7.359m,114.716589m,112.959743m
7.375m,114.742815m,112.786591m
7.391m,114.699006m,112.601817m
7.406m,114.669204m,112.379491m
7.422m,114.665627m,112.263262m
7.438m,114.635825m,112.233162m
7.453m,114.578903m,112.249851m
7.469m,114.564598m,112.235248m
7.484m,114.577115m,112.257898m
7.500m,114.519m,112.368166m
7.516m,114.511251m,112.49572m
7.531m,114.527643m,112.618804m
7.547m,114.485919m,112.800896m
7.562m,114.439726m,113.019645m
7.578m,114.408731m,113.232434m
7.594m,114.405155m,113.535225m
7.609m,114.414394m,113.792419m
7.625m,114.403665m,114.056468m
7.641m,114.372373m,114.381015m
7.656m,114.357471m,114.673078m
7.672m,114.296079m,115.053356m
7.687m,114.242136m,115.421712m
7.703m,114.263296m,115.704238m
7.719m,114.236772m,115.95726m
7.734m,114.253163m,116.211176m
7.750m,114.231706m,116.481185m
7.766m,114.197731m,116.67341m
7.781m,114.249885m,116.83017m
7.797m,114.199817m,117.040277m
7.812m,114.192069m,117.202401m
7.828m,114.163458m,117.349029m
7.844m,114.126801m,117.498338m
7.859m,114.140213m,117.571652m
7.875m,114.070475m,117.65331m
7.891m,114.063621m,117.676556m
7.906m,114.076734m,117.644966m
7.922m,114.070773m,117.5946m
7.938m,114.08478m,117.449462m
7.953m,114.085972m,117.233396m
7.969m,114.13157m,116.965473m
7.984m,114.153922m,116.697848m
8.000m,114.142299m,116.403997m
8.016m,114.172101m,116.091073m
8.031m,114.195943m,115.798712m
8.047m,114.234388m,115.493834m
8.063m,114.236176m,115.190744m
8.078m,114.251971m,114.879012m
8.094m,114.300549m,114.54612m
8.109m,114.328563m,114.23707m
8.125m,114.365816m,113.983452m
8.141m,114.364624m,113.779902m
8.156m,114.378929m,113.607645m
8.172m,114.379525m,113.515258m
8.188m,114.370286m,113.452673m
8.203m,114.394724m,113.43807m
8.219m,114.389062m,113.54804m
8.234m,114.368796m,113.652945m
8.250m,114.357769m,113.808811m
8.266m,114.33363m,113.920867m
8.281m,114.343464m,113.994181m
8.297m,114.354789m,114.106238m
8.313m,114.346147m,114.145279m
8.328m,114.372671m,114.300549m
8.344m,114.373267m,114.454329m
8.359m,114.361942m,114.543438m
8.375m,114.341974m,114.710927m
8.391m,114.34108m,114.856958m
8.406m,114.35926m,115.00746m
8.422m,114.335716m,115.150809m
8.438m,114.338994m,115.299821m
8.453m,114.309788m,115.548968m
8.469m,114.2627m,115.844309m
8.484m,114.21591m,116.169751m
8.500m,114.109814m,116.574764m
8.516m,114.026964m,117.00362m
8.531m,113.953352m,117.387176m
8.547m,113.85709m,117.760301m
8.563m,113.750994m,118.120909m
8.578m,113.64311m,118.441284m
8.594m,113.531947m,118.756592m
8.609m,113.437176m,119.030178m
8.625m,113.323629m,119.205415m
8.641m,113.211572m,119.299591m
8.656m,113.127232m,119.351447m
8.672m,113.015771m,119.333863m
8.688m,112.963617m,119.21227m
8.703m,112.884343m,118.984878m
8.719m,112.811029m,118.653774m
8.734m,112.800896m,118.207633m
8.750m,112.776458m,117.658973m
8.766m,112.818778m,117.046535m
8.781m,112.822652m,116.382837m
8.797m,112.80328m,115.714371m
8.813m,112.82742m,115.041733m
8.828m,112.839341m,114.393234m
8.844m,112.838745m,113.794208m
8.859m,112.874806m,113.183856m
8.875m,112.921m,112.524033m
8.891m,112.966597m,111.893713m
8.906m,113.058984m,111.321211m
8.922m,113.100708m,110.792518m
8.938m,113.161802m,110.341609m
8.953m,113.256276m,109.920204m
8.969m,113.322735m,109.576881m
8.984m,113.411546m,109.291971m
9.000m,113.512576m,109.054148m
9.016m,113.610625m,108.940005m
9.031m,113.725066m,108.8956m
9.047m,113.836229m,108.917654m
9.062m,113.899708m,109.054744m
9.078m,113.984942m,109.274685m
9.094m,114.085078m,109.56794m
9.109m,114.169717m,109.940767m
9.125m,114.272535m,110.315382m
9.141m,114.376545m,110.798776m
9.156m,114.473104m,111.318231m
9.172m,114.568174m,111.878514m
9.187m,114.662349m,112.570226m
9.203m,114.771426m,113.188326m
9.219m,114.853382m,113.933384m
9.234m,114.908516m,114.67129m
9.250m,115.009248m,115.318298m
9.266m,115.090311m,116.042793m
9.281m,115.157068m,116.745532m
9.297m,115.21399m,117.491782m
9.312m,115.238428m,118.104517m
9.328m,115.318m,118.612647m
9.344m,115.3633m,119.144022m
9.359m,115.408301m,119.614005m
9.375m,115.489364m,119.991004m
9.391m,115.497112m,120.300949m
9.406m,115.548074m,120.545626m
9.422m,115.586519m,120.706856m
9.437m,115.608573m,120.766461m
9.453m,115.67086m,120.733976m
9.469m,115.626156m,120.719671m
9.484m,115.633011m,120.607615m
9.500m,115.658939m,120.405257m
9.516m,115.642548m,120.13495m
9.531m,115.695m,119.726062m
9.547m,115.705431m,119.232833m
9.562m,115.738511m,118.637979m
9.578m,115.763545m,118.066669m
9.594m,115.754306m,117.565095m
9.609m,115.750134m,117.051899m
9.625m,115.694404m,116.496682m
9.641m,115.671456m,115.919411m
9.656m,115.645528m,115.373135m
9.672m,115.607083m,114.817619m
9.687m,115.601122m,114.207268m
9.703m,115.571916m,113.652647m
9.719m,115.526319m,113.215446m
9.734m,115.454793m,112.774074m
9.750m,115.39638m,112.333298m
9.766m,115.365386m,111.942291m
9.781m,115.318894m,111.582279m
9.797m,115.288794m,111.214519m
9.813m,115.23515m,110.940635m
9.828m,115.184784m,110.750198m
9.844m,115.144253m,110.549629m
9.859m,115.090013m,110.435188m
9.875m,115.066767m,110.355914m
9.891m,115.029216m,110.38214m
9.906m,114.967525m,110.504329m
9.922m,114.915967m,110.637844m
9.938m,114.887953m,110.822916m
9.953m,114.84772m,111.103356m
9.969m,114.769936m,111.488998m
9.984m,114.717484m,111.865103m
10.000m,114.692152m,112.289786m
10.016m,114.606321m,112.796724m
10.031m,114.548802m,113.325715m
10.047m,114.522278m,113.8255m
10.063m,114.43913m,114.340484m
10.078m,114.398003m,114.92908m
10.094m,114.324093m,115.49592m
10.109m,114.24005m,116.033852m
10.125m,114.187896m,116.575062m
10.141m,114.097893m,117.115974m
10.156m,114.050508m,117.57046m
10.172m,113.968551m,117.958486m
10.188m,113.876164m,118.419528m
10.203m,113.818049m,118.823349m
10.219m,113.741755m,119.072795m
10.234m,113.713443m,119.248331m
10.250m,113.679469m,119.337142m
10.266m,113.618672m,119.442046m
10.281m,113.553107m,119.475424m
10.297m,113.500357m,119.408369m
10.313m,113.453865m,119.337738m
10.328m,113.377571m,119.146407m
10.344m,113.312602m,118.972063m
10.359m,113.264322m,118.724704m
10.375m,113.21187m,118.415356m
10.391m,113.173723m,118.115842m
10.406m,113.123655m,117.70606m
10.422m,113.072395m,117.350519m
10.438m,113.0566m,116.98395m
10.453m,112.973452m,116.558969m
10.469m,112.905204m,116.110742m
10.484m,112.901926m,115.698576m
10.500m,112.844408m,115.356743m
10.516m,112.798512m,114.943683m
10.531m,112.767518m,114.559531m
10.547m,112.746656m,114.202797m
10.563m,112.721026m,113.821626m
10.578m,112.684667m,113.444626m
10.594m,112.69629m,113.102794m
10.609m,112.677515m,112.865865m
10.625m,112.67066m,112.597048m
10.641m,112.687051m,112.336874m
10.656m,112.669468m,112.187862m
10.672m,112.66768m,112.122893m
10.688m,112.6495m,112.087429m
10.703m,112.643242m,112.027824m
10.719m,112.670362m,112.061501m
10.734m,112.662017m,112.175345m
10.750m,112.653375m,112.31482m
10.766m,112.689137m,112.514496m
10.781m,112.74159m,112.663805m
10.797m,112.800896m,112.8304m
10.813m,112.771392m,113.269985m
10.828m,112.692118m,113.845766m
10.844m,112.66768m,114.438236m
10.859m,112.600923m,115.06021m
10.875m,112.554729m,115.637779m
10.891m,112.53804m,116.12922m
10.906m,112.547278m,116.450191m
10.922m,112.605691m,116.78189m
10.938m,112.627149m,117.134154m
10.953m,112.630129m,117.444098m
10.969m,112.601817m,117.82825m
10.984m,112.586617m,118.158162m
11.000m,112.586319m,118.37244m
11.016m,112.62387m,118.498206m
11.031m,112.690032m,118.51877m
11.047m,112.724602m,118.495524m
11.062m,112.765133m,118.423998m
11.078m,112.779438m,118.338764m
11.094m,112.817287m,118.257105m
11.109m,112.847686m,118.11018m
11.125m,112.880766m,117.897391m
11.141m,112.970173m,117.584765m
11.156m,113.035142m,117.247999m
11.172m,113.107264m,116.876662m
11.187m,113.201737m,116.417706m
11.203m,113.288164m,115.977228m
11.219m,113.335252m,115.605593m
11.234m,113.418102m,115.181804m
11.250m,113.494098m,114.736855m
11.266m,113.556385m,114.339292m
11.281m,113.682151m,113.913417m
11.297m,113.74861m,113.503635m
11.312m,113.862753m,113.118589m
11.328m,113.942325m,112.808347m
11.344m,113.978684m,112.493634m
11.359m,114.113986m,112.147331m
11.375m,114.193559m,111.861825m
11.391m,114.284158m,111.637115m
11.406m,114.422739m,111.471713m
11.422m,114.526153m,111.351609m
11.437m,114.62152m,111.269653m
11.453m,114.741623m,111.241639m
11.469m,114.867985m,111.276507m
11.484m,114.977658m,111.280084m
11.500m,115.077198m,111.34088m
11.516m,115.212202m,111.479461m
11.531m,115.338564m,111.61685m
11.547m,115.443468m,111.832321m
11.562m,115.573704m,112.133622m
11.578m,115.62556m,112.504959m
11.594m,115.679204m,112.938285m
11.609m,115.770698m,113.374889m
11.625m,115.839839m,113.861561m
11.641m,115.889013m,114.402175m
11.656m,115.913451m,114.949644m
11.672m,115.946531m,115.581453m
11.687m,115.925968m,116.217136m
11.703m,115.914941m,116.857588m
11.719m,115.895867m,117.538869m
11.734m,115.825832m,118.195117m
11.750m,115.778446m,118.85047m
11.766m,115.688145m,119.487345m
11.781m,115.602612m,120.053291m
11.797m,115.532875m,120.513439m
11.813m,115.421712m,120.919943m
11.828m,115.332901m,121.247768m
11.844m,115.224719m,121.464133m
11.859m,115.097165m,121.552646m
11.875m,115.015507m,121.510625m
11.891m,114.913881m,121.370256m
11.906m,114.810467m,121.105611m
11.922m,114.753544m,120.742917m
11.938m,114.660263m,120.220184m
11.953m,114.5944m,119.606555m
11.969m,114.550292m,118.936598m
11.984m,114.479363m,118.171573m
12.000m,114.450753m,117.356777m
12.016m,114.397109m,116.47433m
12.031m,114.375949m,115.629435m
12.047m,114.347637m,114.723146m
12.063m,114.298463m,113.777518m
12.078m,114.316046m,112.889111m
12.094m,114.304721m,111.989379m
12.109m,114.302039m,111.145973m
12.125m,114.280283m,110.340416m
12.141m,114.288926m,109.566748m
12.156m,114.323199m,108.856559m
12.172m,114.318132m,108.254254m
12.188m,114.339292m,107.734799m
12.203m,114.323795m,107.336938m
12.219m,114.36075m,107.013285m
12.234m,114.396811m,106.773973m
12.250m,114.390254m,106.688738m
12.266m,114.46923m,106.639266m
12.281m,114.485323m,106.773376m
12.297m,114.477277m,106.990039m
12.313m,114.526749m,107.233524m
12.328m,114.556253m,107.649267m
12.344m,114.614069m,108.136237m
12.359m,114.628077m,108.693838m
12.375m,114.64119m,109.303296m
12.391m,114.710033m,110.001266m
12.406m,114.732087m,110.799074m
12.422m,114.74669m,111.567974m
12.438m,114.782155m,112.338662m
12.453m,114.819705m,113.15167m
12.469m,114.848912m,113.982856m
12.484m,114.870667m,114.806294m
12.500m,114.885867m,115.598738m
12.516m,114.927888m,116.395354m
12.531m,114.939511m,117.174387m
12.547m,114.937127m,117.92928m
12.563m,114.968121m,118.617415m
12.578m,114.964545m,119.234324m
12.594m,114.972591m,119.816959m
12.609m,114.982426m,120.331049m
12.625m,114.982128m,120.736957m
12.641m,114.997029m,121.023655m
12.656m,114.997029m,121.284425m
12.672m,114.988983m,121.435523m
12.688m,115.006268m,121.470988m
12.703m,115.01193m,121.460259m
12.719m,114.973783m,121.355653m
12.734m,114.947855m,121.186078m
12.750m,114.949942m,120.886266m
12.766m,114.931762m,120.534301m
12.781m,114.914477m,120.155513m
12.797m,114.890337m,119.653642m
12.813m,114.85219m,119.099021m
