Time (s) - CH 0,Voltage (V) - CH 0,Voltage (V) - CH 1
30.312m,114.89749m,117.300153m
30.328m,114.838779m,117.751062m
30.344m,114.754736m,118.217468m
30.359m,114.662647m,118.673444m
30.375m,114.589334m,119.044483m
30.391m,114.522576m,119.355023m
30.406m,114.441812m,119.621456m
30.422m,114.390552m,119.820833m
30.437m,114.329457m,119.910836m
30.453m,114.290118m,119.917989m
30.469m,114.294291m,119.828582m
30.484m,114.264786m,119.654238m
30.500m,114.265978m,119.475126m
30.516m,114.25823m,119.207203m
30.531m,114.246011m,118.882656m
30.547m,114.254057m,118.530393m
30.562m,114.225149m,118.162036m
30.578m,114.219785m,117.774904m
30.594m,114.199519m,117.354989m
30.609m,114.176273m,116.908252m
30.625m,114.196241m,116.41264m
30.641m,114.18432m,115.940869m
30.656m,114.172995m,115.444958m
30.672m,114.215612m,114.899576m
30.687m,114.236772m,114.388466m
30.703m,114.258528m,113.905668m
30.719m,114.2928m,113.465488m
30.734m,114.310086m,113.045275m
30.750m,114.331543m,112.682283m
30.766m,114.352703m,112.402141m
30.781m,114.409029m,112.118423m
30.797m,114.431381m,111.89729m
30.812m,114.435852m,111.711025m
30.828m,114.482045m,111.615062m
30.844m,114.460588m,111.610293m
30.859m,114.464462m,111.581385m
30.875m,114.514828m,111.673772m
30.891m,114.496052m,111.805499m
30.906m,114.502311m,111.969113m
30.922m,114.494562m,112.241209m
30.937m,114.485323m,112.505853m
30.953m,114.510357m,112.798214m
30.969m,114.515126m,113.129318m
30.984m,114.532411m,113.49082m
31.000m,114.521384m,113.865435m
31.016m,114.517212m,114.221871m
31.031m,114.523172m,114.622414m
31.047m,114.515126m,115.017593m
31.062m,114.523768m,115.41754m
31.078m,114.524066m,115.810931m
31.094m,114.527047m,116.140544m
31.109m,114.53867m,116.46539m
31.125m,114.568174m,116.75179m
31.141m,114.578307m,117.052794m
31.156m,114.555359m,117.295086m
31.172m,114.569962m,117.46645m
31.187m,114.599764m,117.660761m
31.203m,114.614069m,117.785037m
31.219m,114.59738m,117.895007m
31.234m,114.574134m,118.001997m
31.250m,114.561319m,118.052959m
31.266m,114.532113m,118.106008m
31.281m,114.492178m,118.13581m
31.297m,114.451051m,118.104219m
31.313m,114.401579m,118.063986m
31.328m,114.364624m,117.985606m
31.344m,114.332139m,117.85686m
31.359m,114.267766m,117.678344m
31.375m,114.246011m,117.46347m
31.391m,114.197135m,117.255151m
31.406m,114.1572m,116.990805m
31.422m,114.15273m,116.725564m
31.438m,114.068687m,116.469562m
31.453m,114.03054m,116.170347m
31.469m,114.013851m,115.876794m
31.484m,113.985538m,115.543008m
31.500m,113.996863m,115.191042m
31.516m,113.976002m,114.863515m
31.531m,113.974512m,114.492476m
31.547m,114.009976m,114.123821m
31.563m,113.996863m,113.79987m
31.578m,113.990009m,113.534629m
31.594m,114.020109m,113.270581m
31.609m,114.030242m,112.97524m
31.625m,114.020705m,112.769604m
31.641m,114.03501m,112.591386m
31.656m,114.023685m,112.463534m
31.672m,113.988817m,112.426579m
31.688m,114.00342m,112.373531m
31.703m,113.994777m,112.373829m
31.719m,113.971233m,112.43999m
31.734m,113.945305m,112.544596m
31.750m,113.911331m,112.709403m
31.766m,113.904774m,112.900734m
31.781m,113.897026m,113.109052m
31.797m,113.88272m,113.376379m
31.813m,113.846958m,113.700628m
31.828m,113.818645m,113.98375m
31.844m,113.825798m,114.272535m
31.859m,113.82252m,114.637613m
31.875m,113.804042m,114.969611m
31.891m,113.816857m,115.273595m
31.906m,113.826096m,115.56983m
31.922m,113.808811m,115.825236m
31.938m,113.867223m,116.094649m
31.953m,113.887191m,116.291642m
31.969m,113.898218m,116.446018m
31.984m,113.966167m,116.635859m
32.000m,113.936663m,116.802752m
32.016m,113.991499m,116.993487m
32.031m,114.064813m,117.091835m
32.047m,114.043951m,117.150843m
32.063m,114.071965m,117.281675m
32.078m,114.078522m,117.299557m
32.094m,114.097893m,117.298365m
32.109m,114.1271m,117.307901m
32.125m,114.125907m,117.249787m
32.141m,114.148259m,117.23876m
32.156m,114.150941m,117.16187m
32.172m,114.164948m,117.011666m
32.188m,114.16316m,116.900802m
32.203m,114.137828m,116.800666m
32.219m,114.148259m,116.677284m
32.234m,114.131868m,116.49847m
32.250m,114.126801m,116.330087m
32.266m,114.162564m,116.091669m
32.281m,114.173889m,115.846694m
32.297m,114.158392m,115.728974m
32.313m,114.141107m,115.515292m
32.328m,114.148259m,115.261376m
32.344m,114.150941m,115.086436m
32.359m,114.144683m,114.87186m
32.375m,114.182234m,114.664137m
32.391m,114.184618m,114.438236m
32.406m,114.197731m,114.153624m
32.422m,114.254057m,113.997161m
32.438m,114.242733m,113.880336m
32.453m,114.248991m,113.673508m
32.469m,114.257038m,113.533139m
32.484m,114.262104m,113.422871m
32.500m,114.296079m,113.314688m
32.516m,114.273131m,113.281608m
32.531m,114.266574m,113.331676m
32.547m,114.24005m,113.446414m
32.563m,114.187896m,113.562644m
32.578m,114.169121m,113.707781m
32.594m,114.118159m,113.871098m
32.609m,114.126205m,114.009678m
32.625m,114.138424m,114.128292m
32.641m,114.103258m,114.268959m
32.656m,114.094615m,114.507377m
32.672m,114.02607m,114.777684m
32.688m,113.967955m,115.045905m
32.703m,113.936663m,115.250647m
32.719m,113.904476m,115.421712m
32.734m,113.907456m,115.602314m
32.750m,113.898814m,115.681589m
32.766m,113.905966m,115.808249m
32.781m,113.893449m,115.908086m
32.797m,113.879442m,115.916133m
32.813m,113.890767m,115.946233m
32.828m,113.89941m,115.915537m
32.844m,113.965869m,115.837455m
32.859m,114.013255m,115.750134m
32.875m,114.018619m,115.716755m
32.891m,114.084482m,115.695298m
32.906m,114.083886m,115.641952m
32.922m,114.071071m,115.617812m
32.938m,114.116073m,115.617514m
32.953m,114.099085m,115.5743m
32.969m,114.132166m,115.509033m
32.984m,114.145279m,115.431845m
33.000m,114.151537m,115.294755m
33.016m,114.172101m,115.238428m
33.031m,114.169717m,115.130842m
33.047m,114.249587m,114.915669m
33.063m,114.303827m,114.72255m
33.078m,114.402771m,114.407241m
33.094m,114.534497m,114.014745m
33.109m,114.632547m,113.658905m
33.125m,114.765763m,113.281906m
33.141m,114.899576m,112.898052m
33.156m,115.047395m,112.548172m
33.172m,115.193427m,112.230182m
33.188m,115.348995m,111.938715m
33.203m,115.523636m,111.668408m
33.219m,115.654767m,111.517608m
33.234m,115.765929m,111.424029m
33.250m,115.913451m,111.347437m
33.266m,116.026998m,111.409426m
33.281m,116.112828m,111.528635m
33.297m,116.200745m,111.755729m
33.313m,116.232038m,112.094879m
33.328m,116.265416m,112.478435m
33.344m,116.277635m,113.004148m
33.359m,116.233826m,113.59781m
33.375m,116.212964m,114.20846m
33.391m,116.164386m,114.856958m
33.406m,116.127729m,115.506649m
33.422m,116.110444m,116.13369m
33.438m,116.049647m,116.720796m
33.453m,115.989745m,117.283463m
33.469m,115.917027m,117.885768m
33.484m,115.83358m,118.467808m
33.500m,115.728378m,118.975639m
33.516m,115.629435m,119.487047m
33.531m,115.523636m,119.917989m
33.547m,115.380883m,120.317638m
33.563m,115.277469m,120.631456m
33.578m,115.165114m,120.826066m
33.594m,115.015507m,121.027231m
33.609m,114.883482m,121.132433m
33.625m,114.744902m,121.14048m
33.641m,114.615858m,121.042728m
33.656m,114.49635m,120.867491m
33.672m,114.363134m,120.604336m
33.688m,114.237368m,120.259821m
33.703m,114.127994m,119.887292m
33.719m,114.00193m,119.443536m
33.734m,113.832951m,118.988156m
33.750m,113.712549m,118.508041m
33.766m,113.598406m,117.936432m
33.781m,113.459229m,117.311776m
33.797m,113.348961m,116.681457m
33.813m,113.251209m,116.032064m
33.828m,113.129616m,115.383267m
33.844m,113.011301m,114.741623m
33.859m,112.941861m,114.119649m
33.875m,112.838745m,113.479793m
33.891m,112.785995m,112.862289m
33.906m,112.72043m,112.356842m
33.922m,112.601519m,111.890435m
33.938m,112.531185m,111.477673m
33.953m,112.465918m,111.103058m
33.969m,112.405717m,110.813379m
33.984m,112.33449m,110.599697m
34.000m,112.304986m,110.392869m
34.016m,112.279356m,110.296607m
34.031m,112.227798m,110.299289m
34.047m,112.203658m,110.343695m
34.063m,112.215877m,110.419393m
34.078m,112.217665m,110.559762m
34.094m,112.18667m,110.814869m
34.109m,112.166107m,111.118257m
34.125m,112.174153m,111.432076m
34.141m,112.181306m,111.903846m
34.156m,112.140477m,112.476945m
34.172m,112.093389m,112.986863m
34.188m,112.113655m,113.509297m
34.203m,112.164319m,114.039183m
34.219m,112.205744m,114.516616m
34.234m,112.238824m,114.988983m
34.250m,112.244487m,115.477145m
34.266m,112.275183m,115.999579m
34.281m,112.324059m,116.494298m
34.297m,112.374127m,116.88292m
34.313m,112.427771m,117.248595m
34.328m,112.480223m,117.605329m
34.344m,112.533867m,117.916465m
34.359m,112.607777m,118.226111m
34.375m,112.663209m,118.481219m
34.391m,112.680793m,118.688941m
34.406m,112.742782m,118.905306m
34.422m,112.786293m,119.049251m
34.438m,112.85007m,119.11571m
34.453m,112.899542m,119.127035m
34.469m,112.935901m,119.055212m
34.484m,113.041103m,118.958056m
34.500m,113.06107m,118.866563m
34.516m,113.105774m,118.700862m
34.531m,113.162696m,118.533075m
34.547m,113.185644m,118.31373m
34.563m,113.26015m,117.97905m
34.578m,113.301873m,117.653012m
34.594m,113.373101m,117.290616m
34.609m,113.441348m,116.892755m
34.625m,113.506317m,116.509497m
34.641m,113.583505m,116.117299m
34.656m,113.656819m,115.655959m
34.672m,113.734007m,115.153193m
34.688m,113.782883m,114.720464m
34.703m,113.886595m,114.313364m
34.719m,113.989413m,113.837123m
34.734m,114.057958m,113.441944m
34.750m,114.144087m,113.075078m
34.766m,114.274621m,112.64503m
34.781m,114.391744m,112.303197m
34.797m,114.470422m,112.047195m
34.813m,114.562809m,111.866295m
34.828m,114.62301m,111.661553m
34.844m,114.732981m,111.537874m
34.859m,114.825964m,111.502111m
34.875m,114.882886m,111.49168m
34.891m,114.97736m,111.612678m
34.906m,115.03011m,111.716986m
34.922m,115.125179m,111.868978m
34.938m,115.177333m,112.08564m
34.953m,115.246177m,112.287104m
34.969m,115.360618m,112.539828m
34.984m,115.392208m,112.84411m
35.000m,115.462244m,113.193393m
35.016m,115.509629m,113.533139m
35.031m,115.563571m,113.916099m
35.047m,115.632117m,114.372373m
35.063m,115.663111m,114.80391m
35.078m,115.759075m,115.117729m
35.094m,115.845501m,115.44168m
35.109m,115.902424m,115.845203m
35.125m,115.965605m,116.186142m
35.141m,116.000473m,116.512775m
35.156m,116.065145m,116.823614m
35.172m,116.105378m,117.160082m
35.188m,116.124153m,117.459595m
35.203m,116.153061m,117.662251m
35.219m,116.145909m,117.872655m
35.234m,116.171241m,118.044913m
35.250m,116.188228m,118.185878m
35.266m,116.200149m,118.224323m
35.281m,116.209686m,118.221641m
35.297m,116.202533m,118.246078m
35.313m,116.211772m,118.154883m
35.328m,116.198361m,117.979944m
35.344m,116.199851m,117.781758m
35.359m,116.229951m,117.554367m
35.375m,116.193593m,117.314458m
35.391m,116.15634m,117.051899m
35.406m,116.180778m,116.722882m
35.422m,116.217434m,116.309226m
35.438m,116.300583m,115.758479m
35.453m,116.372406m,115.111768m
35.469m,116.429925m,114.548504m
35.484m,116.440952m,114.097595m
35.500m,116.424263m,113.679469m
35.516m,116.422772m,113.298893m
35.531m,116.397142m,113.004744m
35.547m,116.398036m,112.722516m
35.563m,116.367042m,112.381876m
35.578m,116.367936m,112.069547m
35.594m,116.383433m,111.856163m
35.609m,116.332173m,111.729503m
35.625m,116.29343m,111.649334m
35.641m,116.241574m,111.66662m
35.656m,116.151273m,111.764073m
35.672m,116.103292m,111.846328m
35.688m,116.066635m,111.967325m
35.703m,116.031468m,112.157166m
35.719m,115.989745m,112.414062m
35.734m,115.862787m,112.765729m
35.750m,115.761459m,113.202035m
35.766m,115.660131m,113.663673m
35.781m,115.544796m,114.115477m
35.797m,115.493834m,114.535987m
35.813m,115.416944m,114.936829m
35.828m,115.312636m,115.395188m
35.844m,115.201771m,115.860999m
35.859m,115.08584m,116.332471m
35.875m,114.985704m,116.813779m
35.891m,114.867389m,117.250085m
35.906m,114.770532m,117.661953m
35.922m,114.688575m,117.986798m
35.938m,114.584565m,118.251741m
35.953m,114.525557m,118.492842m
35.969m,114.428699m,118.684173m
35.984m,114.297867m,118.879378m
36.000m,114.213228m,119.042099m
36.016m,114.099085m,119.138658m
36.031m,113.991201m,119.181573m
36.047m,113.886297m,119.181871m
36.062m,113.768876m,119.142234m
36.078m,113.628507m,119.093955m
36.094m,113.49082m,119.043589m
36.109m,113.366246m,118.940771m
36.125m,113.18475m,118.814707m
36.141m,113.053024m,118.604004m
36.156m,112.949014m,118.315816m
36.172m,112.846494m,117.971301m
36.187m,112.753212m,117.558539m
36.203m,112.656057m,117.128491m
36.219m,112.606883m,116.663873m
36.234m,112.559795m,116.172433m
36.250m,112.501979m,115.609467m
36.266m,112.478435m,115.049481m
36.281m,112.497211m,114.476681m
36.297m,112.503469m,113.832355m
36.312m,112.546682m,113.200247m
36.328m,112.619996m,112.556219m
36.344m,112.693906m,111.963451m
36.359m,112.791955m,111.426115m
36.375m,112.873912m,110.9308m
36.391m,112.970173m,110.515654m
36.406m,113.078356m,110.173225m
36.422m,113.210082m,109.877884m
36.437m,113.339424m,109.641254m
36.453m,113.448799m,109.525919m
36.469m,113.583207m,109.519064m
36.484m,113.687813m,109.616816m
36.500m,113.786459m,109.787583m
36.516m,113.879144m,110.112429m
36.531m,113.947392m,110.549927m
36.547m,114.020407m,111.059844m
36.562m,114.074349m,111.688972m
36.578m,114.150941m,112.330317m
36.594m,114.212334m,113.076568m
36.609m,114.248395m,113.844275m
36.625m,114.281774m,114.638507m
36.641m,114.301741m,115.48847m
36.656m,114.351809m,116.252303m
36.672m,114.381313m,117.05488m
36.687m,114.38638m,117.880404m
36.703m,114.38489m,118.674636m
36.719m,114.410818m,119.382143m
36.734m,114.401579m,120.069385m
36.750m,114.356577m,120.741129m
36.766m,114.364624m,121.287405m
36.781m,114.330351m,121.770501m
36.797m,114.307702m,122.152567m
36.812m,114.267766m,122.466683m
36.828m,114.232302m,122.65563m
36.844m,114.203691m,122.769773m
36.859m,114.144385m,122.815669m
36.875m,114.115477m,122.684538m
36.891m,114.049315m,122.514665m
36.906m,114.014447m,122.24853m
36.922m,113.953948m,121.908188m
36.937m,113.885999m,121.512413m
36.953m,113.850236m,120.995939m
36.969m,113.762915m,120.461881m
36.984m,113.677382m,119.881928m
37.000m,113.611519m,119.230747m
37.016m,113.5391m,118.526816m
37.031m,113.492012m,117.811263m
37.047m,113.452971m,117.091238m
37.062m,113.386214m,116.333663m
37.078m,113.330781m,115.611553m
37.094m,113.258958m,114.917457m
37.109m,113.221109m,114.219785m
37.125m,113.198161m,113.551319m
37.141m,113.157332m,112.928152m
37.156m,113.107264m,112.368762m
37.172m,113.078654m,111.807585m
37.187m,113.080442m,111.301839m
37.203m,113.047659m,110.882521m
37.219m,113.05213m,110.461414m
37.234m,113.018751m,110.198557m
37.250m,112.979412m,110.013187m
37.266m,112.993419m,109.850168m
37.281m,112.958252m,109.805763m
37.297m,112.9812m,109.767914m
37.312m,113.031268m,109.847486m
37.328m,113.010406m,110.022426m
37.344m,113.050044m,110.239387m
37.359m,113.079548m,110.57198m
37.375m,113.072693m,110.934079m
37.391m,113.125741m,111.358166m
37.406m,113.139153m,111.843944m
37.422m,113.175809m,112.372339m
37.437m,113.2074m,112.928748m
37.453m,113.226473m,113.479495m
37.469m,113.297999m,114.07733m
37.484m,113.343596m,114.655197m
37.500m,113.418102m,115.196705m
37.516m,113.469958m,115.756094m
37.531m,113.504231m,116.307735m
37.547m,113.601387m,116.760731m
37.562m,113.696754m,117.157102m
37.578m,113.775134m,117.61874m
37.594m,113.840997m,118.031502m
37.609m,113.903284m,118.320584m
37.625m,114.002526m,118.590593m
37.641m,114.066899m,118.886828m
37.656m,114.097595m,119.117796m
37.672m,114.169419m,119.274557m
37.687m,114.243031m,119.363666m
37.703m,114.331841m,119.371712m
37.719m,114.385188m,119.325221m
37.734m,114.437044m,119.242668m
37.750m,114.525855m,119.135678m
37.766m,114.575922m,118.940175m
37.781m,114.645064m,118.725896m
37.797m,114.693344m,118.477643m
37.812m,114.72702m,118.156374m
37.828m,114.80093m,117.788017m
37.844m,114.872754m,117.363334m
37.859m,114.929378m,116.936564m
37.875m,114.985704m,116.513073m
37.891m,115.026534m,116.105676m
37.906m,115.05723m,115.668178m
37.922m,115.10998m,115.239024m
37.937m,115.157366m,114.839375m
37.953m,115.194023m,114.448369m
37.969m,115.202367m,114.073753m
37.984m,115.235746m,113.706291m
38.000m,115.267634m,113.405883m
38.016m,115.257502m,113.162696m
38.031m,115.244687m,112.934709m
38.047m,115.239024m,112.733841m
38.062m,115.260184m,112.574697m
38.078m,115.250945m,112.415552m
38.094m,115.246177m,112.312138m
38.109m,115.258992m,112.23942m
38.125m,115.240812m,112.173557m
38.141m,115.222037m,112.224221m
38.156m,115.201771m,112.372339m
38.172m,115.13561m,112.551451m
38.187m,115.070343m,112.744272m
38.203m,115.057528m,112.962723m
38.219m,115.001202m,113.251507m
38.234m,114.924312m,113.54506m
38.250m,114.888847m,113.814771m
38.266m,114.817619m,114.167631m
38.281m,114.742815m,114.532113m
38.297m,114.671588m,114.908814m
38.312m,114.558041m,115.306973m
38.328m,114.49039m,115.657449m
38.344m,114.426315m,115.991235m
38.359m,114.319623m,116.309226m
38.375m,114.221275m,116.619468m
38.391m,114.121437m,116.889775m
38.406m,114.029944m,117.095411m
38.422m,113.956928m,117.238164m
38.437m,113.879144m,117.351413m
38.453m,113.798678m,117.403567m
38.469m,113.726258m,117.363334m
38.484m,113.677382m,117.267072m
38.500m,113.664567m,117.065012m
38.516m,113.612115m,116.82719m
38.531m,113.589764m,116.529465m
38.547m,113.620162m,116.085708m
38.562m,113.628209m,115.593076m
38.578m,113.673508m,115.059316m
38.594m,113.734603m,114.476383m
38.609m,113.79987m,113.877058m
38.625m,113.863647m,113.295913m
38.641m,113.911629m,112.742484m
38.656m,113.98375m,112.187862m
38.672m,114.047527m,111.677051m
38.687m,114.116073m,111.224353m
38.703m,114.196539m,110.835731m
38.719m,114.234984m,110.543966m
38.734m,114.315748m,110.290945m
38.750m,114.367008m,110.07309m
38.766m,114.372373m,110.014677m
38.781m,114.432573m,110.059679m
38.797m,114.420354m,110.159516m
38.812m,114.386976m,110.358894m
38.828m,114.399791m,110.599697m
38.844m,114.405453m,110.925734m
38.859m,114.400983m,111.28068m
38.875m,114.389956m,111.647248m
38.891m,114.400089m,112.070143m
38.906m,114.428699m,112.492442m
38.922m,114.415884m,112.951994m
38.937m,114.41797m,113.428235m
38.953m,114.439726m,113.907754m
38.969m,114.38787m,114.43913m
38.984m,114.377439m,114.992857m
39.000m,114.388168m,115.512311m
39.016m,114.357173m,116.085708m
39.031m,114.319026m,116.632283m
39.047m,114.265382m,117.081404m
39.062m,114.23111m,117.555261m
39.078m,114.182532m,117.971003m
39.094m,114.136338m,118.348897m
39.109m,114.088058m,118.654668m
39.125m,114.047825m,118.87759m
39.141m,114.047825m,119.10975m
39.156m,113.979876m,119.268298m
39.172m,113.932788m,119.33893m
39.188m,113.937557m,119.330585m
39.203m,113.900006m,119.264126m
39.219m,113.903582m,119.13538m
39.234m,113.878846m,118.908286m
39.250m,113.85262m,118.644238m
39.266m,113.880336m,118.369758m
39.281m,113.835633m,118.026137m
39.297m,113.803446m,117.657483m
39.313m,113.798976m,117.287934m
39.328m,113.798678m,116.830766m
39.344m,113.807321m,116.38701m
39.359m,113.79391m,115.972459m
39.375m,113.806725m,115.500093m
39.391m,113.792121m,115.095973m
39.406m,113.776922m,114.69692m
39.422m,113.782883m,114.291012m
39.438m,113.756657m,113.992393m
39.453m,113.711953m,113.747716m
39.469m,113.689303m,113.437474m
39.484m,113.715827m,113.089085m
39.500m,113.700926m,112.848282m
39.516m,113.684535m,112.642646m
39.531m,113.729537m,112.479031m
39.547m,113.719702m,112.336576m
39.563m,113.710165m,112.208426m
39.578m,113.772452m,112.151802m
39.594m,113.760531m,112.136006m
39.609m,113.756061m,112.164319m
39.625m,113.810599m,112.227798m
39.641m,113.830268m,112.291574m
39.656m,113.895535m,112.382174m
39.672m,113.929808m,112.589896m
39.688m,113.947988m,112.825036m
39.703m,114.004016m,113.069415m
39.719m,114.068687m,113.293827m
39.734m,114.134252m,113.537312m
39.750m,114.13604m,113.859177m
39.766m,114.198625m,114.166439m
39.781m,114.262104m,114.525259m
39.797m,114.281476m,114.867687m
39.813m,114.34257m,115.221143m
39.828m,114.356875m,115.639269m
39.844m,114.368498m,115.999877m
39.859m,114.400387m,116.352737m
39.875m,114.415586m,116.709769m
39.891m,114.434361m,117.041469m
39.906m,114.457607m,117.347836m
39.922m,114.447176m,117.636919m
39.938m,114.469528m,117.905736m
39.953m,114.499927m,118.085146m
39.969m,114.485919m,118.212998m
39.984m,114.53867m,118.28959m
40.000m,114.5491m,118.320584m
40.016m,114.54612m,118.377507m
40.031m,114.574134m,118.343532m
40.047m,114.5944m,118.272305m
40.063m,114.610791m,118.189156m
40.078m,114.603341m,117.982924m
40.094m,114.665329m,117.740333m
40.109m,114.679635m,117.497742m
40.125m,114.699602m,117.21015m
40.141m,114.755332m,116.877258m
40.156m,114.759505m,116.587579m
40.172m,114.780366m,116.298199m
40.188m,114.788115m,115.975738m
40.203m,114.8206m,115.645826m
40.219m,114.810467m,115.36032m
40.234m,114.800632m,115.107596m
40.250m,114.835799m,114.870667m
40.266m,114.789605m,114.683509m
40.281m,114.759207m,114.395618m
40.297m,114.74818m,114.20697m
40.313m,114.734173m,114.106536m
40.328m,114.779472m,113.854706m
40.344m,114.77679m,113.659203m
40.359m,114.750266m,113.542378m
40.375m,114.775002m,113.439262m
40.391m,114.760697m,113.362372m
40.406m,114.728212m,113.321543m
40.422m,114.706755m,113.344193m
40.438m,114.725828m,113.327503m
40.453m,114.746094m,113.351345m
40.469m,114.707649m,113.424361m
40.484m,114.724636m,113.459826m
40.500m,114.719868m,113.56622m
40.516m,114.690661m,113.69586m
40.531m,114.691257m,113.818944m
40.547m,114.682317m,113.972425m
40.563m,114.733577m,114.147663m
40.578m,114.721656m,114.332438m
40.594m,114.676356m,114.552379m
40.609m,114.684999m,114.79497m
40.625m,114.660263m,114.998221m
40.641m,114.682317m,115.176737m
40.656m,114.711225m,115.36181m
40.672m,114.665329m,115.591884m
40.688m,114.658773m,115.761161m
40.703m,114.676952m,115.865469m
40.719m,114.670694m,116.035938m
40.734m,114.687085m,116.260648m
40.750m,114.654899m,116.425455m
40.766m,114.628375m,116.567016m
40.781m,114.626288m,116.701722m
40.797m,114.578605m,116.788745m
40.813m,114.588737m,116.92673m
40.828m,114.593804m,116.998851m
40.844m,114.572644m,117.03521m
40.859m,114.582181m,117.082894m
40.875m,114.612281m,117.030442m
40.891m,114.643276m,116.945207m
40.906m,114.611387m,116.84835m
40.922m,114.630759m,116.718709m
40.938m,114.662349m,116.535425m
40.953m,114.641488m,116.34171m
40.969m,114.664733m,116.190016m
40.984m,114.697814m,116.045475m
41.000m,114.72255m,115.79603m
41.016m,114.735961m,115.546286m
41.031m,114.751458m,115.349889m
41.047m,114.792287m,115.146041m
41.063m,114.795864m,115.013421m
41.078m,114.778876m,114.872754m
41.094m,114.804208m,114.776492m
41.109m,114.780366m,114.677846m
41.125m,114.760399m,114.590526m
41.141m,114.764571m,114.602447m
41.156m,114.6999m,114.598274m
41.172m,114.66831m,114.649832m
41.188m,114.636719m,114.719868m
41.203m,114.58993m,114.750862m
41.219m,114.572644m,114.781559m
41.234m,114.558041m,114.823282m
41.250m,114.566982m,114.84623m
41.266m,114.530325m,114.856958m
41.281m,114.519298m,114.90792m
41.297m,114.543438m,114.956796m
41.313m,114.493966m,115.038157m
41.328m,114.476085m,115.130246m
41.344m,114.440322m,115.21399m
41.359m,114.41648m,115.318894m
41.375m,114.411116m,115.455687m
41.391m,114.330947m,115.671456m
41.406m,114.266872m,115.940273m
41.422m,114.130378m,116.281807m
41.438m,113.987029m,116.698742m
41.453m,113.872588m,117.098093m
41.469m,113.697648m,117.419362m
41.484m,113.565326m,117.75434m
41.500m,113.416314m,118.072033m
41.516m,113.245547m,118.34234m
41.531m,113.095641m,118.611455m
41.547m,112.964511m,118.764937m
41.563m,112.817883m,118.902326m
41.578m,112.649202m,118.949115m
41.594m,112.547874m,118.892789m
41.609m,112.438798m,118.829012m
41.625m,112.335682m,118.62725m
41.641m,112.269819m,118.381083m
41.656m,112.223327m,118.000209m
41.672m,112.195611m,117.523372m
41.688m,112.177134m,117.041767m
41.703m,112.209618m,116.416216m
41.719m,112.259984m,115.772784m
41.734m,112.306476m,115.141869m
41.750m,112.322271m,114.534795m
41.766m,112.338066m,113.990605m
41.781m,112.388432m,113.422573m
41.797m,112.417638m,112.875402m
41.813m,112.482607m,112.378299m
41.828m,112.610161m,111.860931m
41.844m,112.692118m,111.351013m
41.859m,112.77914m,110.935271m
41.875m,112.901032m,110.58569m
41.891m,113.00236m,110.273361m
41.906m,113.125145m,110.046864m
41.922m,113.241971m,109.889805m
41.938m,113.363266m,109.780431m
41.953m,113.501549m,109.752715m
41.969m,113.635063m,109.814405m
41.984m,113.74712m,109.971464m
42.000m,113.84964m,110.211372m
42.016m,113.970935m,110.498965m
42.031m,114.066005m,110.864043m
42.047m,114.192665m,111.266375m
42.063m,114.338994m,111.677349m
42.078m,114.49337m,112.153888m
42.094m,114.635527m,112.634301m
42.109m,114.740729m,113.151371m
42.125m,114.873648m,113.736391m
42.141m,114.991963m,114.34406m
42.156m,115.093291m,114.970803m
42.172m,115.198493m,115.577281m
42.188m,115.321577m,116.211176m
42.203m,115.420222m,116.861761m
42.219m,115.487874m,117.491782m
42.234m,115.56983m,118.016303m
42.250m,115.668774m,118.461549m
42.266m,115.759373m,118.929446m
42.281m,115.819573m,119.332075m
42.297m,115.907788m,119.669437m
42.313m,115.977526m,119.916797m
42.328m,116.029382m,120.122433m
42.344m,116.118491m,120.28873m
42.359m,116.174519m,120.305717m
42.375m,116.219819m,120.278001m
42.391m,116.268396m,120.225847m
42.406m,116.294622m,120.126605m
42.422m,116.286576m,119.98564m
42.438m,116.279423m,119.741261m
42.453m,116.317868m,119.403303m
42.469m,116.346478m,118.947625m
42.484m,116.402805m,118.41476m
42.500m,116.444528m,117.847025m
42.516m,116.482973m,117.243528m
42.531m,116.514862m,116.663575m
42.547m,116.480589m,116.135776m
42.563m,116.481483m,115.614533m
42.578m,116.44274m,115.070343m
42.594m,116.419196m,114.57324m
42.609m,116.428137m,114.055276m
42.625m,116.382539m,113.583207m
42.641m,116.338134m,113.195777m
42.656m,116.274953m,112.839043m
42.672m,116.237402m,112.535954m
42.688m,116.181076m,112.241209m
42.703m,116.131008m,112.032592m
42.719m,116.105676m,111.792982m
42.734m,116.038024m,111.584961m
42.750m,115.998983m,111.514926m
42.766m,115.956366m,111.413598m
42.781m,115.909278m,111.382008m
42.797m,115.880966m,111.375749m
42.813m,115.820169m,111.4133m
42.828m,115.757585m,111.594498m
42.844m,115.753114m,111.718178m
42.859m,115.711689m,111.878216m
42.875m,115.628242m,112.138987m
42.891m,115.59546m,112.404823m
42.906m,115.520656m,112.741888m
42.922m,115.447938m,113.142431m
42.938m,115.359724m,113.562942m
42.953m,115.261972m,113.975406m
42.969m,115.240812m,114.357769m
42.984m,115.161836m,114.775598m
43.000m,115.085244m,115.273297m
43.016m,114.991665m,115.745366m
43.031m,114.891529m,116.206706m
43.047m,114.814639m,116.713047m
43.063m,114.669204m,117.163062m
43.078m,114.572048m,117.556751m
43.094m,114.491582m,117.941499m
43.109m,114.397109m,118.298233m
43.125m,114.312768m,118.590891m
