Time (s) - CH 0,Voltage (V) - CH 0,Voltage (V) - CH 1
24.016m,114.458501m,115.195215m
24.031m,114.444494m,114.553571m
24.047m,114.459693m,113.901496m
24.063m,114.482045m,113.280714m
24.078m,114.473999m,112.778246m
24.094m,114.46923m,112.305284m
24.109m,114.470124m,111.818314m
24.125m,114.475787m,111.441314m
24.141m,114.462376m,111.156702m
24.156m,114.465952m,110.89921m
24.172m,114.487708m,110.644102m
24.188m,114.490092m,110.464692m
24.203m,114.478767m,110.387802m
24.219m,114.496946m,110.380054m
24.234m,114.507079m,110.464394m
24.250m,114.462674m,110.618472m
24.266m,114.462078m,110.805929m
24.281m,114.475191m,111.018121m
24.297m,114.445984m,111.311674m
24.313m,114.43764m,111.708641m
24.328m,114.434063m,112.145543m
24.344m,114.43913m,112.530589m
24.359m,114.428997m,113.015175m
24.375m,114.407539m,113.586187m
24.391m,114.437342m,114.058256m
24.406m,114.422441m,114.595294m
24.422m,114.436746m,115.117133m
24.438m,114.457309m,115.581751m
24.453m,114.424527m,116.060674m
24.469m,114.444792m,116.547346m
24.484m,114.426613m,117.041469m
24.500m,114.441812m,117.460191m
24.516m,114.461482m,117.776096m
24.531m,114.448667m,118.016899m
24.547m,114.468336m,118.300617m
24.563m,114.480257m,118.521154m
24.578m,114.499927m,118.640363m
24.594m,114.498138m,118.745863m
24.609m,114.513636m,118.834078m
24.625m,114.525855m,118.896067m
24.641m,114.543736m,118.878782m
24.656m,114.584565m,118.757784m
24.672m,114.593208m,118.563175m
24.688m,114.622414m,118.355751m
24.703m,114.655197m,118.079484m
24.719m,114.685893m,117.769837m
24.734m,114.753842m,117.484927m
24.750m,114.798546m,117.153823m
24.766m,114.808381m,116.776228m
24.781m,114.840865m,116.350651m
24.797m,114.908218m,115.905404m
24.813m,114.967823m,115.44764m
24.828m,115.037858m,114.980638m
24.844m,115.128458m,114.553571m
24.859m,115.171969m,114.105344m
24.875m,115.217566m,113.71702m
24.891m,115.295649m,113.390088m
24.906m,115.346014m,113.057494m
24.922m,115.374029m,112.821758m
24.938m,115.428269m,112.654865m
24.953m,115.481913m,112.560689m
24.969m,115.502179m,112.581551m
24.984m,115.542114m,112.634897m
25.000m,115.585625m,112.722218m
25.016m,115.59993m,112.97375m
25.031m,115.596056m,113.345981m
25.047m,115.586519m,113.800466m
25.063m,115.590692m,114.331543m
25.078m,115.56536m,114.946365m
25.094m,115.538836m,115.683675m
25.109m,115.528107m,116.343498m
25.125m,115.503669m,116.982758m
25.141m,115.475655m,117.664933m
25.156m,115.432441m,118.327737m
25.172m,115.393102m,119.002759m
25.188m,115.337372m,119.604766m
25.203m,115.285814m,120.144784m
25.219m,115.282238m,120.569766m
25.234m,115.242898m,120.922029m
25.250m,115.19134m,121.154487m
25.266m,115.197003m,121.276677m
25.281m,115.156472m,121.335089m
25.297m,115.131438m,121.182501m
25.313m,115.146637m,121.010542m
25.328m,115.1371m,120.754242m
25.344m,115.146041m,120.37158m
25.359m,115.154088m,119.957626m
25.375m,115.166306m,119.42476m
25.391m,115.171075m,118.872821m
25.406m,115.171671m,118.289888m
25.422m,115.164816m,117.693841m
25.438m,115.151703m,117.109716m
25.453m,115.143657m,116.463602m
25.469m,115.150511m,115.792155m
25.484m,115.152299m,115.13263m
25.500m,115.147233m,114.481747m
25.516m,115.168095m,113.843977m
25.531m,115.170181m,113.209486m
25.547m,115.163922m,112.592876m
25.563m,115.152001m,112.083852m
25.578m,115.160942m,111.683607m
25.594m,115.152597m,111.301839m
25.609m,115.133524m,110.92484m
25.625m,115.135014m,110.664666m
25.641m,115.095377m,110.523105m
25.656m,115.086734m,110.419095m
25.672m,115.078688m,110.368729m
25.688m,115.054548m,110.373199m
25.703m,115.027428m,110.512972m
25.719m,114.966631m,110.765696m
25.734m,114.930868m,111.013353m
25.750m,114.905536m,111.311078m
25.766m,114.870369m,111.686289m
25.781m,114.827454m,112.057924m
25.797m,114.762783m,112.445354m
25.813m,114.703774m,112.908185m
25.828m,114.660561m,113.404691m
25.844m,114.621818m,113.881528m
25.859m,114.576519m,114.376545m
25.875m,114.528537m,114.859939m
25.891m,114.508271m,115.302503m
25.906m,114.464462m,115.789771m
25.922m,114.421546m,116.209686m
25.938m,114.401579m,116.532147m
25.953m,114.355385m,116.894245m
25.969m,114.30949m,117.23578m
25.984m,114.276707m,117.508471m
26.000m,114.239156m,117.764175m
26.016m,114.187896m,117.971301m
26.031m,114.164948m,118.145347m
26.047m,114.109814m,118.328333m
26.062m,114.055872m,118.444264m
26.078m,114.03203m,118.532181m
26.094m,113.971531m,118.607581m
26.109m,113.924146m,118.611157m
26.125m,113.885701m,118.597448m
26.141m,113.833249m,118.572414m
26.156m,113.765895m,118.522942m
26.172m,113.736093m,118.382573m
26.187m,113.687217m,118.227601m
26.203m,113.624632m,118.065774m
26.219m,113.597512m,117.808878m
26.234m,113.525391m,117.5192m
26.250m,113.492906m,117.186606m
26.266m,113.459826m,116.873682m
26.281m,113.403201m,116.482377m
26.297m,113.367438m,116.094053m
26.312m,113.303661m,115.742981m
26.328m,113.297105m,115.268528m
26.344m,113.29025m,114.834905m
26.359m,113.266706m,114.382207m
26.375m,113.26611m,113.880932m
26.391m,113.23303m,113.449395m
26.406m,113.241374m,113.063157m
26.422m,113.239586m,112.670064m
26.437m,113.205314m,112.332702m
26.453m,113.217533m,112.10978m
26.469m,113.207996m,111.930966m
26.484m,113.194287m,111.787915m
26.500m,113.205612m,111.691952m
26.516m,113.194585m,111.720264m
26.531m,113.191307m,111.823976m
26.547m,113.177299m,111.908615m
26.562m,113.173425m,112.064779m
26.578m,113.187432m,112.321377m
26.594m,113.168657m,112.584233m
26.609m,113.187134m,112.82146m
26.625m,113.187134m,113.125145m
26.641m,113.144219m,113.489032m
26.656m,113.159716m,113.8255m
26.672m,113.191605m,114.125609m
26.687m,113.203824m,114.459693m
26.703m,113.210976m,114.817023m
26.719m,113.222301m,115.118325m
26.734m,113.237202m,115.398765m
26.750m,113.247037m,115.642846m
26.766m,113.28429m,115.864575m
26.781m,113.321543m,116.065741m
26.797m,113.345385m,116.251707m
26.812m,113.379955m,116.468966m
26.828m,113.402903m,116.662681m
26.844m,113.420486m,116.853416m
26.859m,113.428235m,117.037296m
26.875m,113.448501m,117.197931m
26.891m,113.515258m,117.280185m
26.906m,113.545954m,117.328465m
26.922m,113.56622m,117.379129m
26.937m,113.629997m,117.352009m
26.953m,113.642514m,117.327273m
26.969m,113.672912m,117.271543m
26.984m,113.72894m,117.1875m
27.000m,113.756955m,117.067993m
27.016m,113.79689m,116.905868m
27.031m,113.84517m,116.767585m
27.047m,113.883615m,116.578639m
27.062m,113.889575m,116.405189m
27.078m,113.90537m,116.251409m
27.094m,113.934875m,115.967691m
27.109m,113.98226m,115.602016m
27.125m,114.010274m,115.34512m
27.141m,114.023387m,115.140676m
27.156m,114.085078m,114.867687m
27.172m,114.132762m,114.65162m
27.187m,114.125609m,114.469826m
27.203m,114.156008m,114.301741m
27.219m,114.208758m,114.175677m
27.234m,114.221871m,113.999546m
27.250m,114.262402m,113.844573m
27.266m,114.302337m,113.719702m
27.281m,114.337206m,113.560855m
27.297m,114.359558m,113.424957m
27.312m,114.358366m,113.349259m
27.328m,114.393532m,113.268793m
27.344m,114.415288m,113.193691m
27.359m,114.39383m,113.203824m
27.375m,114.398003m,113.337636m
27.391m,114.400089m,113.502443m
27.406m,114.381313m,113.607645m
27.422m,114.389658m,113.756657m
27.438m,114.406049m,113.840401m
27.453m,114.41946m,113.965273m
27.469m,114.411414m,114.195049m
27.484m,114.398897m,114.357173m
27.500m,114.355385m,114.632249m
27.516m,114.31247m,114.986002m
27.531m,114.328265m,115.274489m
27.547m,114.31098m,115.526319m
27.563m,114.28237m,115.74924m
27.578m,114.288926m,115.944743m
27.594m,114.273429m,116.164386m
27.609m,114.253461m,116.353035m
27.625m,114.265978m,116.455257m
27.641m,114.248693m,116.506219m
27.656m,114.247203m,116.4639m
27.672m,114.275813m,116.372705m
27.688m,114.277005m,116.223693m
27.703m,114.28684m,116.087496m
27.719m,114.303231m,115.992129m
27.734m,114.28982m,115.871429m
27.750m,114.265084m,115.809739m
27.766m,114.275515m,115.718246m
27.781m,114.239752m,115.599334m
27.797m,114.219785m,115.483403m
27.813m,114.241242m,115.274191m
27.828m,114.208758m,115.078688m
27.844m,114.224553m,114.966631m
27.859m,114.216805m,114.815235m
27.875m,114.198923m,114.576221m
27.891m,114.221573m,114.295483m
27.906m,114.220977m,114.003122m
27.922m,114.285648m,113.657415m
27.938m,114.321411m,113.255382m
27.953m,114.339888m,112.835467m
27.969m,114.39234m,112.397075m
27.984m,114.434361m,112.010241m
28.000m,114.501715m,111.625493m
28.016m,114.544034m,111.244321m
28.031m,114.610791m,110.916495m
28.047m,114.663243m,110.605061m
28.063m,114.704072m,110.329688m
28.078m,114.781857m,110.151768m
28.094m,114.813149m,110.111833m
28.109m,114.849508m,110.088289m
28.125m,114.917159m,110.167563m
28.141m,114.954114m,110.454559m
28.156m,114.976764m,110.808015m
28.172m,115.004778m,111.255646m
28.188m,114.993453m,111.89729m
28.203m,114.973485m,112.629235m
28.219m,114.955604m,113.36118m
28.234m,114.941895m,114.166737m
28.250m,114.912689m,115.008056m
28.266m,114.868581m,115.810633m
28.281m,114.857852m,116.597414m
28.297m,114.832222m,117.43784m
28.313m,114.780068m,118.26396m
28.328m,114.725828m,119.009018m
28.344m,114.670098m,119.736493m
28.359m,114.594102m,120.414793m
28.375m,114.528239m,121.048987m
28.391m,114.468932m,121.60033m
28.406m,114.38936m,122.06763m
28.422m,114.322305m,122.47473m
28.438m,114.247203m,122.781992m
28.453m,114.159882m,122.941136m
28.469m,114.07733m,122.996569m
28.484m,114.004314m,122.973323m
28.500m,113.95067m,122.768879m
28.516m,113.902092m,122.452974m
28.531m,113.817155m,122.056603m
28.547m,113.728344m,121.629536m
28.563m,113.685429m,121.125281m
28.578m,113.619268m,120.537281m
28.594m,113.551915m,119.903088m
28.609m,113.513768m,119.156539m
28.625m,113.446414m,118.380487m
28.641m,113.39277m,117.548704m
28.656m,113.340616m,116.665661m
28.672m,113.292336m,115.78083m
28.688m,113.253891m,114.90643m
28.703m,113.202631m,114.027858m
28.719m,113.187432m,113.15465m
28.734m,113.131404m,112.328231m
28.750m,113.084614m,111.592114m
28.766m,113.08372m,110.941827m
28.781m,113.065541m,110.266507m
28.797m,113.056898m,109.722018m
28.813m,113.00832m,109.34025m
28.828m,112.984478m,108.925104m
28.844m,112.975836m,108.612478m
28.859m,112.97226m,108.479559m
28.875m,112.982392m,108.398795m
28.891m,112.965107m,108.367205m
28.906m,112.996101m,108.393133m
28.922m,113.00087m,108.584464m
28.938m,112.969875m,108.932555m
28.953m,112.973154m,109.259486m
28.969m,112.962425m,109.763741m
28.984m,112.943649m,110.438466m
29.000m,112.950504m,111.052692m
29.016m,112.968683m,111.658573m
29.031m,112.990439m,112.282038m
29.047m,113.014281m,112.976134m
29.063m,113.029778m,113.670826m
29.078m,113.062561m,114.324987m
29.094m,113.087296m,115.030706m
29.109m,113.123059m,115.748942m
29.125m,113.177001m,116.385818m
29.141m,113.185346m,116.92822m
29.156m,113.219023m,117.475688m
29.172m,113.303959m,117.970705m
29.188m,113.354921m,118.406117m
29.203m,113.380551m,118.868947m
29.219m,113.431513m,119.26502m
29.234m,113.476813m,119.615197m
29.250m,113.51347m,119.886994m
29.266m,113.548934m,120.040178m
29.281m,113.591254m,120.229125m
29.297m,113.644898m,120.342374m
29.313m,113.661289m,120.356083m
29.328m,113.706887m,120.328963m
29.344m,113.755465m,120.200515m
29.359m,113.770962m,120.037496m
29.375m,113.838911m,119.791031m
29.391m,113.888085m,119.483173m
29.406m,113.942623m,119.139254m
29.422m,114.006102m,118.691623m
29.438m,114.002228m,118.192136m
29.453m,114.052296m,117.663741m
29.469m,114.120245m,117.173493m
29.484m,114.140809m,116.642416m
29.500m,114.189982m,115.969777m
29.516m,114.255548m,115.265846m
29.531m,114.290416m,114.610791m
29.547m,114.33512m,114.02905m
29.563m,114.417374m,113.383234m
29.578m,114.445388m,112.752616m
29.594m,114.476383m,112.240613m
29.609m,114.552081m,111.737847m
29.625m,114.586055m,111.269951m
29.641m,114.630461m,110.829175m
29.656m,114.707947m,110.546052m
29.672m,114.729404m,110.353827m
29.688m,114.75116m,110.18157m
29.703m,114.806294m,110.106468m
29.719m,114.833713m,110.069811m
29.734m,114.880502m,110.139251m
29.750m,114.915371m,110.2826m
29.766m,114.926994m,110.452771m
29.781m,114.967823m,110.656023m
29.797m,115.000308m,110.987127m
29.813m,115.017295m,111.35906m
29.828m,115.02564m,111.721456m
29.844m,115.038753m,112.18071m
29.859m,115.072131m,112.591982m
29.875m,115.102828m,113.046765m
29.891m,115.126967m,113.600194m
29.906m,115.125179m,114.161372m
29.922m,115.121305m,114.669204m
29.938m,115.157068m,115.094781m
29.953m,115.180016m,115.574896m
29.969m,115.176141m,116.074681m
29.984m,115.187466m,116.536319m
30.000m,115.194917m,117.006302m
30.016m,115.166008m,117.472112m
30.031m,115.176439m,117.872357m
30.047m,115.184784m,118.24429m
30.062m,115.154982m,118.65437m
30.078m,115.163922m,119.000673m
30.094m,115.144253m,119.226873m
30.109m,115.126371m,119.374096m
30.125m,115.144551m,119.434595m
30.141m,115.119517m,119.414926m
30.156m,115.099549m,119.339824m
30.172m,115.098953m,119.203627m
30.187m,115.067959m,118.986964m
30.203m,115.057826m,118.696988m
30.219m,115.031004m,118.393302m
30.234m,115.004182m,118.030906m
30.250m,115.015209m,117.550194m
30.266m,115.014911m,116.910934m
30.281m,115.073025m,116.098821m
30.297m,115.129054m,115.244389m
30.312m,115.126669m,114.568472m
30.328m,115.118027m,114.043355m
30.344m,115.087628m,113.528073m
30.359m,115.073621m,113.10339m
30.375m,115.043819m,112.721622m
30.391m,115.035176m,112.287402m
30.406m,115.05127m,111.777484m
30.422m,115.03011m,111.404657m
30.437m,115.050972m,111.169219m
30.453m,115.002692m,110.972226m
30.469m,114.955008m,110.900104m
30.484m,114.970803m,110.893548m
30.500m,114.90345m,110.970736m
30.516m,114.883482m,110.990107m
30.531m,114.884377m,111.069977m
30.547m,114.802718m,111.277699m
30.562m,114.789307m,111.497641m
30.578m,114.780664m,111.82785m
30.594m,114.692748m,112.236738m
30.609m,114.636421m,112.753212m
30.625m,114.559233m,113.283992m
30.641m,114.537477m,113.748312m
30.656m,114.518702m,114.240348m
30.672m,114.413798m,114.769638m
30.687m,114.372671m,115.306675m
30.703m,114.322603m,115.860403m
30.719m,114.271641m,116.423666m
30.734m,114.20399m,116.960704m
30.750m,114.145875m,117.428899m
30.766m,114.132166m,117.839873m
30.781m,114.061832m,118.18856m
30.797m,114.043653m,118.546784m
30.812m,113.997757m,118.896067m
30.828m,113.900304m,119.08859m
30.844m,113.888681m,119.301975m
30.859m,113.840699m,119.526386m
30.875m,113.765597m,119.621456m
30.891m,113.717914m,119.664371m
30.906m,113.664269m,119.720697m
30.922m,113.618374m,119.746625m
30.937m,113.529563m,119.713843m
30.953m,113.464296m,119.635761m
30.969m,113.427639m,119.522512m
30.984m,113.354027m,119.383633m
31.000m,113.286972m,119.103491m
31.016m,113.246143m,118.733644m
31.031m,113.199353m,118.308663m
31.047m,113.15912m,117.867887m
31.062m,113.129914m,117.381811m
31.078m,113.092959m,116.795599m
31.094m,113.067627m,116.177797m
31.109m,113.056004m,115.497112m
31.125m,113.068521m,114.769042m
31.141m,113.076568m,113.970041m
31.156m,113.101304m,113.157034m
31.172m,113.137066m,112.33598m
31.187m,113.200545m,111.503303m
31.203m,113.26462m,110.767186m
31.219m,113.318861m,110.096931m
31.234m,113.383234m,109.429657m
31.250m,113.461316m,108.861923m
31.266m,113.5692m,108.400881m
31.281m,113.641322m,108.007491m
31.297m,113.724172m,107.760429m
31.313m,113.805234m,107.662976m
31.328m,113.916695m,107.678175m
31.344m,113.988817m,107.825696m
31.359m,114.022791m,108.151436m
31.375m,114.097595m,108.569562m
31.391m,114.155114m,109.1066m
31.406m,114.251673m,109.788477m
31.422m,114.28684m,110.550225m
31.438m,114.314258m,111.414194m
31.453m,114.367604m,112.328827m
31.469m,114.388466m,113.304853m
31.484m,114.434361m,114.322007m
31.500m,114.476979m,115.381479m
31.516m,114.508867m,116.446316m
31.531m,114.516318m,117.420554m
31.547m,114.571452m,118.402243m
31.563m,114.611089m,119.348764m
31.578m,114.601851m,120.242238m
31.594m,114.612877m,121.093988m
31.609m,114.596486m,121.843219m
31.625m,114.607513m,122.517049m
31.641m,114.640296m,123.093128m
31.656m,114.617646m,123.601556m
31.672m,114.598274m,123.979747m
31.688m,114.615858m,124.266148m
31.703m,114.579499m,124.474466m
31.719m,114.56728m,124.495625m
31.734m,114.566684m,124.410391m
31.750m,114.539266m,124.252439m
31.766m,114.531815m,123.987198m
31.781m,114.489794m,123.579502m
31.797m,114.479661m,123.112798m
31.813m,114.439726m,122.590363m
31.828m,114.407539m,121.948123m
31.844m,114.404261m,121.230185m
31.859m,114.343464m,120.47708m
31.875m,114.304125m,119.658411m
31.891m,114.272237m,118.764937m
31.906m,114.266276m,117.867589m
31.922m,114.230514m,116.960108m
31.938m,114.182532m,116.037726m
31.953m,114.184916m,115.024149m
31.969m,114.144385m,114.060342m
31.984m,114.124119m,113.218129m
32.000m,114.120841m,112.324655m
32.016m,114.096701m,111.495256m
32.031m,114.085674m,110.741854m
32.047m,114.055574m,110.059977m
32.063m,114.032924m,109.501183m
32.078m,114.040077m,108.999014m
32.094m,114.014745m,108.619034m
32.109m,113.990903m,108.331442m
32.125m,113.996565m,108.108521m
32.141m,113.982558m,108.037293m
32.156m,113.981366m,108.022392m
32.172m,113.952756m,108.092725m
32.188m,113.939941m,108.291507m
32.203m,113.964081m,108.566284m
32.219m,113.936067m,108.968616m
32.234m,113.928914m,109.452307m
32.250m,113.915503m,109.97355m
32.266m,113.905668m,110.529959m
32.281m,113.905668m,111.137033m
32.297m,113.885999m,111.807585m
32.313m,113.909841m,112.516582m
32.328m,113.892257m,113.253295m
32.344m,113.877952m,113.969743m
32.359m,113.901198m,114.689171m
32.375m,113.891959m,115.399957m
32.391m,113.90835m,116.054416m
32.406m,113.933086m,116.687119m
32.422m,113.936067m,117.295086m
32.438m,113.954842m,117.855668m
32.453m,113.972723m,118.359029m
32.469m,113.973618m,118.819177m
32.484m,113.984048m,119.251013m
32.500m,114.000738m,119.579136m
32.516m,114.003718m,119.810104m
32.531m,114.013553m,120.058358m
32.547m,114.037991m,120.168924m
32.563m,114.048421m,120.132267m
32.578m,114.052594m,120.123327m
32.594m,114.05319m,120.05806m
32.609m,114.047825m,119.888186m
32.625m,114.049315m,119.611025m
32.641m,114.064813m,119.282603m
32.656m,114.061236m,118.945241m
32.672m,114.087462m,118.511319m
32.688m,114.098787m,118.014812m
32.703m,114.08329m,117.507279m
32.719m,114.11041m,116.989911m
32.734m,114.100277m,116.474628m
32.750m,114.125907m,115.911067m
32.766m,114.137828m,115.371943m
32.781m,114.141107m,114.850402m
32.797m,114.159286m,114.336014m
32.813m,114.150941m,113.880038m
32.828m,114.159882m,113.369823m
32.844m,114.123225m,112.95706m
32.859m,114.1119m,112.638772m
32.875m,114.113092m,112.274289m
32.891m,114.092529m,111.995935m
32.906m,114.074349m,111.753345m
32.922m,114.05915m,111.56857m
32.938m,114.05617m,111.424625m
32.953m,114.02458m,111.283958m
32.969m,113.986433m,111.342967m
32.984m,113.95812m,111.474991m
33.000m,113.933086m,111.554861m
33.016m,113.904774m,111.749172m
33.031m,113.884807m,112.036765m
33.047m,113.839209m,112.369061m
33.063m,113.784671m,112.704635m
33.078m,113.771558m,113.011599m
33.094m,113.714337m,113.40946m
33.109m,113.6446m,113.847852m
33.125m,113.598108m,114.303231m
33.141m,113.565028m,114.757419m
33.156m,113.494992m,115.221143m
33.172m,113.411844m,115.693212m
33.188m,113.376081m,116.11551m
33.203m,113.295019m,116.558969m
33.219m,113.237202m,116.903484m
33.234m,113.179088m,117.194653m
33.250m,113.103688m,117.493868m
33.266m,113.070905m,117.682815m
33.281m,113.002658m,117.786825m
33.297m,112.962127m,117.816925m
33.313m,112.932324m,117.764175m
33.328m,112.861991m,117.633045m
33.344m,112.850368m,117.444396m
33.359m,112.826824m,117.180645m
33.375m,112.780631m,116.799176m
33.391m,112.80179m,116.288364m
33.406m,112.829208m,115.70394m
33.422m,112.862885m,115.074217m
33.438m,112.905502m,114.377439m
33.453m,112.904608m,113.67023m
33.469m,112.923682m,112.977028m
33.484m,112.960041m,112.315118m
33.500m,112.993717m,111.660063m
33.516m,113.048851m,110.962987m
33.531m,113.07925m,110.343397m
33.547m,113.129616m,109.80159m
33.563m,113.143325m,109.354854m
33.578m,113.156438m,109.032691m
33.594m,113.183558m,108.835399m
33.609m,113.167763m,108.849704m
33.625m,113.202035m,108.89858m
33.641m,113.205612m,108.993649m
33.656m,113.198757m,109.253526m
33.672m,113.193989m,109.626651m
33.688m,113.166273m,110.055506m
33.703m,113.184154m,110.519826m
33.719m,113.192499m,111.070871m
33.734m,113.172829m,111.699998m
33.750m,113.176107m,112.290978m
33.766m,113.178194m,112.84411m
33.781m,113.18475m,113.492012m
33.797m,113.20442m,114.15571m
33.813m,113.170743m,114.798248m
33.828m,113.173723m,115.419328m
33.844m,113.195181m,116.065145m
33.859m,113.151371m,116.719902m
33.875m,113.156736m,117.344558m
33.891m,113.161504m,117.926002m
33.906m,113.138556m,118.384659m
33.922m,113.140941m,118.867457m
33.938m,113.131702m,119.326115m
33.953m,113.142431m,119.644105m
33.969m,113.142431m,119.873881m
33.984m,113.123059m,120.06253m
34.000m,113.140643m,120.2178m
34.016m,113.18028m,120.249391m
34.031m,113.193989m,120.228231m
34.047m,113.207996m,120.115578m
34.063m,113.26015m,119.844377m
34.078m,113.293827m,119.575858m
34.094m,113.329589m,119.276941m
34.109m,113.381147m,118.8761m
34.125m,113.422275m,118.42221m
34.141m,113.462806m,117.954314m
34.156m,113.487244m,117.462873m
34.172m,113.541484m,116.979182m
34.188m,113.600492m,116.477311m
34.203m,113.65056m,115.858614m
34.219m,113.679767m,115.333796m
34.234m,113.700032m,114.887357m
34.250m,113.758445m,114.39383m
34.266m,113.774836m,113.986433m
34.281m,113.799572m,113.568604m
34.297m,113.846362m,113.183558m
34.313m,113.874078m,112.893283m
34.328m,113.900602m,112.557113m
34.344m,113.953352m,112.237632m
34.359m,113.994777m,112.044215m
34.375m,114.034116m,111.871362m
34.391m,114.095211m,111.694634m
34.406m,114.142001m,111.582875m
34.422m,114.213824m,111.478269m
34.438m,114.227533m,111.440718m
34.453m,114.298165m,111.449361m
34.469m,114.370883m,111.520588m
34.484m,114.413798m,111.652315m
34.500m,114.505589m,111.758113m
34.516m,114.532113m,111.940801m
34.531m,114.608705m,112.154186m
34.547m,114.657879m,112.389028m
34.563m,114.734769m,112.695992m
34.578m,114.8054m,113.037527m
34.594m,114.818513m,113.39277m
34.609m,114.87633m,113.815963m
34.625m,114.93057m,114.24154m
34.641m,115.023255m,114.608705m
34.656m,115.05276m,115.057826m
34.672m,115.084946m,115.491152m
34.688m,115.126371m,115.900338m
34.703m,115.163028m,116.331875m
34.719m,115.192533m,116.752684m
34.734m,115.195513m,117.162168m
34.750m,115.2426m,117.508173m
34.766m,115.242898m,117.827356m
34.781m,115.276873m,118.095279m
34.797m,115.30757m,118.331015m
34.813m,115.324855m,118.518472m
34.828m,115.349591m,118.585527m
34.844m,115.335584m,118.633211m
34.859m,115.364492m,118.678808m
34.875m,115.379393m,118.665099m
34.891m,115.385354m,118.593872m
34.906m,115.398765m,118.467808m
34.922m,115.408003m,118.299425m
34.938m,115.444362m,118.048191m
34.953m,115.456879m,117.779672m
34.969m,115.447342m,117.461383m
34.984m,115.46582m,117.062628m
35.000m,115.465224m,116.709471m
35.016m,115.460753m,116.282105m
35.031m,115.469396m,115.841031m
35.047m,115.459263m,115.483701m
35.063m,115.472972m,115.08137m
35.078m,115.449429m,114.701688m
35.094m,115.411878m,114.383399m
35.109m,115.406811m,114.099085m
35.125m,115.371943m,113.857687m
35.141m,115.356147m,113.617778m
35.156m,115.304589m,113.392472m
35.172m,115.268528m,113.174617m
35.188m,115.277469m,112.977922m
35.203m,115.214884m,112.852156m
35.219m,115.185082m,112.793744m
35.234m,115.143955m,112.806261m
35.250m,115.108192m,112.858117m
35.266m,115.07839m,112.894773m
35.281m,115.009546m,112.925172m
35.297m,114.993155m,113.027692m
35.313m,114.952028m,113.150775m
35.328m,114.920139m,113.251805m
35.344m,114.899576m,113.405287m
35.359m,114.849806m,113.542378m
35.375m,114.816427m,113.695264m
35.391m,114.759207m,113.898218m
35.406m,114.709735m,114.036202m
35.422m,114.670098m,114.240348m
35.438m,114.619732m,114.522278m
35.453m,114.575922m,114.742219m
35.469m,114.501417m,115.013123m
35.484m,114.482343m,115.292966m
35.500m,114.46327m,115.506351m
35.516m,114.391744m,115.745664m
35.531m,114.354491m,115.993619m
35.547m,114.31694m,116.223991m
35.563m,114.297271m,116.445124m
35.578m,114.240944m,116.651654m
35.594m,114.172399m,116.88292m
35.609m,114.150047m,117.119253m
35.625m,114.093125m,117.307305m
35.641m,114.036798m,117.438436m
35.656m,114.020705m,117.460191m
35.672m,114.007592m,117.428601m
35.688m,113.984346m,117.411911m
35.703m,113.959312m,117.277801m
35.719m,113.953054m,117.064416m
35.734m,113.948584m,116.849542m
35.750m,113.925338m,116.609335m
35.766m,113.905668m,116.373003m
35.781m,113.899708m,116.117597m
35.797m,113.87974m,115.880668m
35.813m,113.854706m,115.59248m
35.828m,113.87825m,115.3332m
35.844m,113.905072m,115.08882m
35.859m,113.887489m,114.77232m
35.875m,113.866925m,114.564598m
35.891m,113.878548m,114.322901m
35.906m,113.887191m,114.113092m
35.922m,113.883913m,114.044845m
35.938m,113.905966m,113.924742m
35.953m,113.910139m,113.844872m
35.969m,113.893449m,113.87974m
35.984m,113.908648m,113.904476m
36.000m,113.883018m,113.960505m
36.016m,113.856494m,114.085972m
36.031m,113.865733m,114.186406m
36.047m,113.84815m,114.220083m
36.062m,113.863349m,114.237368m
36.078m,113.857985m,114.325583m
36.094m,113.850534m,114.386976m
36.109m,113.859475m,114.424825m
36.125m,113.857985m,114.518106m
36.141m,113.856196m,114.64715m
36.156m,113.846064m,114.8054m
36.172m,113.864839m,114.960074m
36.187m,113.89643m,115.126967m
36.203m,113.910735m,115.343332m
36.219m,113.885403m,115.625262m
36.234m,113.883317m,115.942657m
36.250m,113.884211m,116.39595m
36.266m,113.824606m,116.952062m
36.281m,113.773048m,117.46794m
36.297m,113.742948m,118.00617m
36.312m,113.678873m,118.525922m
36.328m,113.636851m,118.982792m
36.344m,113.567412m,119.45188m
36.359m,113.486946m,119.847357m
36.375m,113.453269m,120.132565m
36.391m,113.376081m,120.383501m
36.406m,113.328099m,120.472014m
36.422m,113.269389m,120.488703m
36.437m,113.192499m,120.465755m
36.453m,113.18326m,120.228231m
36.469m,113.160312m,119.921565m
36.484m,113.123059m,119.49569m
36.500m,113.12902m,118.939579m
36.516m,113.148391m,118.309557m
36.531m,113.174617m,117.547214m
36.547m,113.204122m,116.787255m
36.562m,113.240182m,115.952492m
36.578m,113.290548m,115.098059m
36.594m,113.30992m,114.359856m
36.609m,113.348663m,113.560259m
36.625m,113.397539m,112.716258m
36.641m,113.443732m,111.936927m
36.656m,113.525093m,111.124218m
36.672m,113.608241m,110.356212m
36.687m,113.680363m,109.686852m
36.703m,113.735497m,109.057426m
36.719m,113.812089m,108.534992m
36.734m,113.905668m,108.072162m
36.750m,113.993287m,107.730627m
36.766m,114.07584m,107.49042m
36.781m,114.167035m,107.315779m
36.797m,114.259124m,107.246935m
36.812m,114.349127m,107.30952m
36.828m,114.414096m,107.56582m
